label_A,label_B,count_lsa,avg_sim_lsa,n_A_lsa,n_B_lsa,ratio_A_lsa,ratio_B_lsa,count_sbert,avg_sim_sbert,n_A_sbert,n_B_sbert,ratio_A_sbert,ratio_B_sbert,count_tfidf,avg_sim_tfidf,n_A_tfidf,n_B_tfidf,ratio_A_tfidf,ratio_B_tfidf,count_sum_all_methods
PATIENT_PARTNERSHIP||signoff,PROVIDER_PARTNERSHIP||signoff,326.0,0.9903,156.0,93.0,2.0897,3.5054,372.0,0.9921,156.0,93.0,2.3846,4.0,316.0,0.9952,156.0,93.0,2.0256,3.3978,1014.0
PATIENT_PARTNERSHIP||state_preferences,PATIENT_SHARED-DECISION_MAKING||Seeking_Approval,,,,,,,5.0,0.6575,45.0,29.0,0.1111,0.1724,,,,,,,5.0
PATIENT_PARTNERSHIP||state_preferences,PROVIDER_PARTNERSHIP||Alignment,1.0,0.677,45.0,41.0,0.0222,0.0244,,,,,,,2.0,0.5938,45.0,41.0,0.0444,0.0488,3.0
PATIENT_PARTNERSHIP||state_preferences,PROVIDER_PARTNERSHIP||Connection,3.0,0.5562,45.0,45.0,0.0667,0.0667,,,,,,,,,,,,,3.0
PATIENT_PARTNERSHIP||state_preferences,PROVIDER_PARTNERSHIP||Maintain_communication,2.0,0.5894,45.0,74.0,0.0444,0.027,7.0,0.6273,45.0,74.0,0.1556,0.0946,,,,,,,9.0
PATIENT_PARTNERSHIP||state_preferences,PROVIDER_PARTNERSHIP||checking_understanding/clarification,,,,,,,4.0,0.6732,45.0,20.0,0.0889,0.2,,,,,,,4.0
PATIENT_PARTNERSHIP||state_preferences,PROVIDER_PARTNERSHIP||invite_collaboration,,,,,,,6.0,0.6337,45.0,11.0,0.1333,0.5455,,,,,,,6.0
PATIENT_PARTNERSHIP||state_preferences,PROVIDER_PARTNERSHIP||signoff,4.0,0.5568,45.0,93.0,0.0889,0.043,,,,,,,,,,,,,4.0
PATIENT_PARTNERSHIP||state_preferences,PROVIDER_Shared-Decision_Making||Approval/Reinforcement,1.0,0.6114,45.0,18.0,0.0222,0.0556,1.0,0.7141,45.0,18.0,0.0222,0.0556,,,,,,,2.0
PATIENT_PARTNERSHIP||state_preferences,PROVIDER_Shared-Decision_Making||Share_options,2.0,0.5821,45.0,17.0,0.0444,0.1176,,,,,,,,,,,,,2.0
PATIENT_PARTNERSHIP||state_preferences,Socioemotional_/_Empathy||Acknowledge_Error,1.0,0.61,45.0,16.0,0.0222,0.0625,,,,,,,,,,,,,1.0
PATIENT_PARTNERSHIP||state_preferences,Socioemotional_/_Empathy||Express_concern/unease,2.0,0.5545,45.0,25.0,0.0444,0.08,,,,,,,,,,,,,2.0
PATIENT_PARTNERSHIP||state_preferences,Socioemotional_/_Empathy||Positive_Remarks/Reward,2.0,0.6703,45.0,6.0,0.0444,0.3333,,,,,,,2.0,0.5622,45.0,6.0,0.0444,0.3333,4.0
PATIENT_PARTNERSHIP||state_preferences,Socioemotional_/_Empathy||Reassurance,1.0,0.5551,45.0,14.0,0.0222,0.0714,,,,,,,,,,,,,1.0
PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,PATIENT_SHARED-DECISION_MAKING||Explore_options,,,,,,,2.0,0.6251,7.0,18.0,0.2857,0.1111,,,,,,,2.0
PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,PATIENT_SHARED-DECISION_MAKING||Seeking_Approval,2.0,0.5685,7.0,29.0,0.2857,0.069,,,,,,,,,,,,,2.0
PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,PROVIDER_PARTNERSHIP||Alignment,2.0,0.6989,7.0,41.0,0.2857,0.0488,,,,,,,,,,,,,2.0
PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,PROVIDER_Shared-Decision_Making||Approval/Reinforcement,1.0,0.6022,7.0,18.0,0.1429,0.0556,,,,,,,,,,,,,1.0
PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,Socioemotional_/_Empathy||Acknowledge_Error,2.0,0.688,7.0,16.0,0.2857,0.125,,,,,,,,,,,,,2.0
PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,Socioemotional_/_Empathy||Reassurance,2.0,1.0,7.0,14.0,0.2857,0.1429,2.0,0.8651,7.0,14.0,0.2857,0.1429,2.0,1.0,7.0,14.0,0.2857,0.1429,6.0
PATIENT_SHARED-DECISION_MAKING||Explore_options,PATIENT_SHARED-DECISION_MAKING||Seeking_Approval,2.0,0.5673,18.0,29.0,0.1111,0.069,,,,,,,,,,,,,2.0
PATIENT_SHARED-DECISION_MAKING||Explore_options,PROVIDER_PARTNERSHIP||Maintain_communication,,,,,,,4.0,0.6251,18.0,74.0,0.2222,0.0541,,,,,,,4.0
PATIENT_SHARED-DECISION_MAKING||Explore_options,PROVIDER_Shared-Decision_Making||Approval/Reinforcement,,,,,,,1.0,0.5733,18.0,18.0,0.0556,0.0556,,,,,,,1.0
PATIENT_SHARED-DECISION_MAKING||Explore_options,PROVIDER_Shared-Decision_Making||Making_decision_together,,,,,,,3.0,0.6045,18.0,13.0,0.1667,0.2308,,,,,,,3.0
PATIENT_SHARED-DECISION_MAKING||Explore_options,PROVIDER_Shared-Decision_Making||Share_options,,,,,,,2.0,0.7013,18.0,17.0,0.1111,0.1176,,,,,,,2.0
PATIENT_SHARED-DECISION_MAKING||Explore_options,Socioemotional_/_Empathy||Express_concern/unease,2.0,0.5573,18.0,25.0,0.1111,0.08,,,,,,,,,,,,,2.0
PATIENT_SHARED-DECISION_MAKING||Seeking_Approval,PROVIDER_PARTNERSHIP||Alignment,6.0,0.708,29.0,41.0,0.2069,0.1463,,,,,,,4.0,0.6276,29.0,41.0,0.1379,0.0976,10.0
PATIENT_SHARED-DECISION_MAKING||Seeking_Approval,PROVIDER_PARTNERSHIP||Connection,2.0,0.638,29.0,45.0,0.069,0.0444,,,,,,,,,,,,,2.0
PATIENT_SHARED-DECISION_MAKING||Seeking_Approval,PROVIDER_PARTNERSHIP||Maintain_communication,4.0,0.6045,29.0,74.0,0.1379,0.0541,,,,,,,,,,,,,4.0
PATIENT_SHARED-DECISION_MAKING||Seeking_Approval,PROVIDER_PARTNERSHIP||checking_understanding/clarification,2.0,0.7086,29.0,20.0,0.069,0.1,2.0,0.7743,29.0,20.0,0.069,0.1,,,,,,,4.0
PATIENT_SHARED-DECISION_MAKING||Seeking_Approval,PROVIDER_PARTNERSHIP||invite_collaboration,,,,,,,2.0,0.7033,29.0,11.0,0.069,0.1818,,,,,,,2.0
PATIENT_SHARED-DECISION_MAKING||Seeking_Approval,PROVIDER_Shared-Decision_Making||Approval/Reinforcement,2.0,0.6683,29.0,18.0,0.069,0.1111,20.0,0.7053,29.0,18.0,0.6897,1.1111,,,,,,,22.0
PATIENT_SHARED-DECISION_MAKING||Seeking_Approval,PROVIDER_Shared-Decision_Making||Making_decision_together,,,,,,,4.0,0.6476,29.0,13.0,0.1379,0.3077,,,,,,,4.0
PATIENT_SHARED-DECISION_MAKING||Seeking_Approval,PROVIDER_Shared-Decision_Making||Share_options,,,,,,,2.0,0.6341,29.0,17.0,0.069,0.1176,,,,,,,2.0
PATIENT_SHARED-DECISION_MAKING||Seeking_Approval,Socioemotional_/_Empathy||Express_concern/unease,2.0,0.7366,29.0,25.0,0.069,0.08,5.0,0.5767,29.0,25.0,0.1724,0.2,,,,,,,7.0
PROVIDER_PARTNERSHIP||Alignment,PROVIDER_PARTNERSHIP||Connection,18.0,0.7804,41.0,45.0,0.439,0.4,9.0,0.7652,41.0,45.0,0.2195,0.2,4.0,1.0,41.0,45.0,0.0976,0.0889,31.0
PROVIDER_PARTNERSHIP||Alignment,PROVIDER_PARTNERSHIP||Maintain_communication,2.0,0.6415,41.0,74.0,0.0488,0.027,,,,,,,,,,,,,2.0
PROVIDER_PARTNERSHIP||Alignment,PROVIDER_PARTNERSHIP||build_trust,2.0,0.6324,41.0,4.0,0.0488,0.5,,,,,,,,,,,,,2.0
PROVIDER_PARTNERSHIP||Alignment,PROVIDER_PARTNERSHIP||invite_collaboration,2.0,0.7067,41.0,11.0,0.0488,0.1818,1.0,0.6745,41.0,11.0,0.0244,0.0909,,,,,,,3.0
PROVIDER_PARTNERSHIP||Alignment,PROVIDER_Shared-Decision_Making||Approval/Reinforcement,8.0,0.6857,41.0,18.0,0.1951,0.4444,5.0,0.6063,41.0,18.0,0.122,0.2778,,,,,,,13.0
PROVIDER_PARTNERSHIP||Alignment,Socioemotional_/_Empathy||Express_concern/unease,8.0,0.6583,41.0,25.0,0.1951,0.32,,,,,,,,,,,,,8.0
PROVIDER_PARTNERSHIP||Alignment,Socioemotional_/_Empathy||Positive_Remarks/Reward,4.0,0.625,41.0,6.0,0.0976,0.6667,,,,,,,,,,,,,4.0
PROVIDER_PARTNERSHIP||Alignment,Socioemotional_/_Empathy||Reassurance,,,,,,,1.0,0.6238,41.0,14.0,0.0244,0.0714,,,,,,,1.0
PROVIDER_PARTNERSHIP||Appreciation/gratitude,PROVIDER_PARTNERSHIP||Connection,,,,,,,1.0,0.5585,22.0,45.0,0.0455,0.0222,1.0,1.0,22.0,45.0,0.0455,0.0222,2.0
PROVIDER_PARTNERSHIP||Appreciation/gratitude,PROVIDER_PARTNERSHIP||Maintain_communication,7.0,0.5616,22.0,74.0,0.3182,0.0946,1.0,0.5519,22.0,74.0,0.0455,0.0135,2.0,0.5545,22.0,74.0,0.0909,0.027,10.0
PROVIDER_PARTNERSHIP||Appreciation/gratitude,PROVIDER_PARTNERSHIP||salutation,1.0,0.5533,22.0,154.0,0.0455,0.0065,1.0,1.0,22.0,154.0,0.0455,0.0065,,,,,,,2.0
PROVIDER_PARTNERSHIP||Appreciation/gratitude,PROVIDER_PARTNERSHIP||signoff,33.0,0.9729,22.0,93.0,1.5,0.3548,53.0,1.0,22.0,93.0,2.4091,0.5699,29.0,1.0,22.0,93.0,1.3182,0.3118,115.0
PROVIDER_PARTNERSHIP||Connection,PROVIDER_PARTNERSHIP||build_trust,2.0,0.5531,45.0,4.0,0.0444,0.5,,,,,,,,,,,,,2.0
PROVIDER_PARTNERSHIP||Connection,PROVIDER_PARTNERSHIP||invite_collaboration,2.0,0.6475,45.0,11.0,0.0444,0.1818,,,,,,,,,,,,,2.0
PROVIDER_PARTNERSHIP||Connection,PROVIDER_PARTNERSHIP||salutation,1.0,0.6186,45.0,154.0,0.0222,0.0065,,,,,,,,,,,,,1.0
PROVIDER_PARTNERSHIP||Connection,PROVIDER_PARTNERSHIP||signoff,28.0,0.8981,45.0,93.0,0.6222,0.3011,26.0,0.8946,45.0,93.0,0.5778,0.2796,21.0,0.9625,45.0,93.0,0.4667,0.2258,75.0
PROVIDER_PARTNERSHIP||Connection,Socioemotional_/_Empathy||Acknowledge_Error,15.0,0.7541,45.0,16.0,0.3333,0.9375,3.0,0.6183,45.0,16.0,0.0667,0.1875,6.0,0.7611,45.0,16.0,0.1333,0.375,24.0
PROVIDER_PARTNERSHIP||Connection,Socioemotional_/_Empathy||Positive_Remarks/Reward,3.0,0.8522,45.0,6.0,0.0667,0.5,2.0,0.8539,45.0,6.0,0.0444,0.3333,2.0,1.0,45.0,6.0,0.0444,0.3333,7.0
PROVIDER_PARTNERSHIP||Connection,Socioemotional_/_Empathy||Reassurance,5.0,0.8394,45.0,14.0,0.1111,0.3571,10.0,0.7115,45.0,14.0,0.2222,0.7143,4.0,0.7996,45.0,14.0,0.0889,0.2857,19.0
PROVIDER_PARTNERSHIP||Connection,Socioemotional_/_Empathy||Sadness/fear,4.0,0.8555,45.0,10.0,0.0889,0.4,2.0,0.6422,45.0,10.0,0.0444,0.2,2.0,1.0,45.0,10.0,0.0444,0.2,8.0
PROVIDER_PARTNERSHIP||Maintain_communication,PROVIDER_PARTNERSHIP||checking_understanding/clarification,,,,,,,3.0,0.569,74.0,20.0,0.0405,0.15,,,,,,,3.0
PROVIDER_PARTNERSHIP||Maintain_communication,PROVIDER_PARTNERSHIP||invite_collaboration,2.0,0.7608,74.0,11.0,0.027,0.1818,4.0,0.6269,74.0,11.0,0.0541,0.3636,2.0,0.7635,74.0,11.0,0.027,0.1818,8.0
PROVIDER_PARTNERSHIP||Maintain_communication,PROVIDER_PARTNERSHIP||signoff,4.0,0.6071,74.0,93.0,0.0541,0.043,,,,,,,,,,,,,4.0
PROVIDER_PARTNERSHIP||Maintain_communication,PROVIDER_Shared-Decision_Making||Approval/Reinforcement,2.0,0.5555,74.0,18.0,0.027,0.1111,,,,,,,,,,,,,2.0
PROVIDER_PARTNERSHIP||Maintain_communication,PROVIDER_Shared-Decision_Making||Encourage_questions,14.0,0.7999,74.0,2.0,0.1892,7.0,18.0,0.6657,74.0,2.0,0.2432,9.0,6.0,0.7477,74.0,2.0,0.0811,3.0,38.0
PROVIDER_PARTNERSHIP||Maintain_communication,PROVIDER_Shared-Decision_Making||Making_decision_together,,,,,,,1.0,0.575,74.0,13.0,0.0135,0.0769,,,,,,,1.0
PROVIDER_PARTNERSHIP||Maintain_communication,PROVIDER_Shared-Decision_Making||Share_options,,,,,,,2.0,0.5818,74.0,17.0,0.027,0.1176,,,,,,,2.0
PROVIDER_PARTNERSHIP||Maintain_communication,Socioemotional_/_Empathy||Acknowledge_Error,4.0,0.6111,74.0,16.0,0.0541,0.25,,,,,,,,,,,,,4.0
PROVIDER_PARTNERSHIP||Maintain_communication,Socioemotional_/_Empathy||Positive_Remarks/Reward,2.0,0.7018,74.0,6.0,0.027,0.3333,,,,,,,,,,,,,2.0
PROVIDER_PARTNERSHIP||Maintain_communication,Socioemotional_/_Empathy||Reassurance,,,,,,,1.0,0.5924,74.0,14.0,0.0135,0.0714,,,,,,,1.0
PROVIDER_PARTNERSHIP||build_trust,Socioemotional_/_Empathy||Acknowledge_Error,2.0,0.558,4.0,16.0,0.5,0.125,,,,,,,,,,,,,2.0
PROVIDER_PARTNERSHIP||build_trust,Socioemotional_/_Empathy||Positive_Remarks/Reward,2.0,0.6135,4.0,6.0,0.5,0.3333,,,,,,,,,,,,,2.0
PROVIDER_PARTNERSHIP||checking_understanding/clarification,PROVIDER_Shared-Decision_Making||Approval/Reinforcement,,,,,,,2.0,0.6434,20.0,18.0,0.1,0.1111,,,,,,,2.0
PROVIDER_PARTNERSHIP||checking_understanding/clarification,PROVIDER_Shared-Decision_Making||Share_options,,,,,,,1.0,0.5569,20.0,17.0,0.05,0.0588,,,,,,,1.0
PROVIDER_PARTNERSHIP||invite_collaboration,PROVIDER_Shared-Decision_Making||Approval/Reinforcement,2.0,0.8323,11.0,18.0,0.1818,0.1111,2.0,0.9044,11.0,18.0,0.1818,0.1111,2.0,0.7199,11.0,18.0,0.1818,0.1111,6.0
PROVIDER_PARTNERSHIP||invite_collaboration,PROVIDER_Shared-Decision_Making||Encourage_questions,,,,,,,1.0,0.5593,11.0,2.0,0.0909,0.5,,,,,,,1.0
PROVIDER_PARTNERSHIP||invite_collaboration,PROVIDER_Shared-Decision_Making||Making_decision_together,,,,,,,1.0,0.6599,11.0,13.0,0.0909,0.0769,,,,,,,1.0
PROVIDER_PARTNERSHIP||invite_collaboration,PROVIDER_Shared-Decision_Making||Share_options,2.0,0.8247,11.0,17.0,0.1818,0.1176,2.0,0.6037,11.0,17.0,0.1818,0.1176,,,,,,,4.0
PROVIDER_PARTNERSHIP||salutation,PROVIDER_PARTNERSHIP||signoff,,,,,,,5.0,0.6867,154.0,93.0,0.0325,0.0538,1.0,1.0,154.0,93.0,0.0065,0.0108,6.0
PROVIDER_PARTNERSHIP||signoff,PROVIDER_Shared-Decision_Making||Share_options,2.0,0.6032,93.0,17.0,0.0215,0.1176,,,,,,,,,,,,,2.0
PROVIDER_PARTNERSHIP||signoff,Socioemotional_/_Empathy||Sadness/fear,2.0,0.5892,93.0,10.0,0.0215,0.2,,,,,,,,,,,,,2.0
PROVIDER_Shared-Decision_Making||Approval/Reinforcement,PROVIDER_Shared-Decision_Making||Making_decision_together,,,,,,,1.0,0.6517,18.0,13.0,0.0556,0.0769,,,,,,,1.0
PROVIDER_Shared-Decision_Making||Approval/Reinforcement,PROVIDER_Shared-Decision_Making||Share_options,,,,,,,5.0,0.6346,18.0,17.0,0.2778,0.2941,,,,,,,5.0
PROVIDER_Shared-Decision_Making||Approval/Reinforcement,Socioemotional_/_Empathy||Acknowledge_Error,,,,,,,1.0,0.5801,18.0,16.0,0.0556,0.0625,,,,,,,1.0
PROVIDER_Shared-Decision_Making||Approval/Reinforcement,Socioemotional_/_Empathy||Express_concern/unease,,,,,,,2.0,0.5559,18.0,25.0,0.1111,0.08,,,,,,,2.0
PROVIDER_Shared-Decision_Making||Approval/Reinforcement,Socioemotional_/_Empathy||Reassurance,3.0,0.5914,18.0,14.0,0.1667,0.2143,,,,,,,,,,,,,3.0
PROVIDER_Shared-Decision_Making||Making_decision_together,PROVIDER_Shared-Decision_Making||Share_options,,,,,,,3.0,0.5718,13.0,17.0,0.2308,0.1765,,,,,,,3.0
PROVIDER_Shared-Decision_Making||Making_decision_together,Socioemotional_/_Empathy||Express_concern/unease,,,,,,,2.0,0.6172,13.0,25.0,0.1538,0.08,,,,,,,2.0
PROVIDER_Shared-Decision_Making||Making_decision_together,Socioemotional_/_Empathy||Positive_Remarks/Reward,2.0,0.5713,13.0,6.0,0.1538,0.3333,,,,,,,,,,,,,2.0
PROVIDER_Shared-Decision_Making||Making_decision_together,Socioemotional_/_Empathy||Reassurance,2.0,0.5633,13.0,14.0,0.1538,0.1429,,,,,,,,,,,,,2.0
Socioemotional_/_Empathy||Acknowledge_Error,Socioemotional_/_Empathy||Express_concern/unease,4.0,0.6312,16.0,25.0,0.25,0.16,10.0,0.6801,16.0,25.0,0.625,0.4,,,,,,,14.0
Socioemotional_/_Empathy||Acknowledge_Error,Socioemotional_/_Empathy||Reassurance,,,,,,,2.0,0.5764,16.0,14.0,0.125,0.1429,,,,,,,2.0
Socioemotional_/_Empathy||Acknowledge_Error,Socioemotional_/_Empathy||Sadness/fear,11.0,0.7256,16.0,10.0,0.6875,1.1,8.0,0.6846,16.0,10.0,0.5,0.8,6.0,0.787,16.0,10.0,0.375,0.6,25.0
Socioemotional_/_Empathy||Express_concern/unease,Socioemotional_/_Empathy||Reassurance,,,,,,,6.0,0.6242,25.0,14.0,0.24,0.4286,,,,,,,6.0
Socioemotional_/_Empathy||Positive_Remarks/Reward,Socioemotional_/_Empathy||Reassurance,2.0,0.7271,6.0,14.0,0.3333,0.1429,1.0,0.5721,6.0,14.0,0.1667,0.0714,,,,,,,3.0
