ID,Male,Female,Other_Gender,Female2,Hispanic,White,Black,Asian,Indian,Islander,Other_race,Other_race_TXT,Other_race_combined,White_monoracial,NonWhite,Marital,Single,Married,Div_Widow,Job,Job_34_TEXT,Job_codes,job_codes_condensed,Job_codes_condensed2,Specialty,Specialty_codes,Specialty_low,Specialty_moderate,Specialty_high,Specialty_other,Frontline_cat,Frontline_none,Frontline_indirect,Frontline_direct,Hospital_State,OE_upsetting,OE_positive,OE_other,Wave,State_num,Hosp_Cases
100286.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,31.0,Faculty colleagues and family members getting COVID,Recovery from COVID for friends and family members,No,2.0,,
100287.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,27.0,,12.0,4.0,4.0,17.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,"Not getting to see anyone (friends, family) in person. Makes me feel depressed.",Vaccine news. Makes me feel hopeful about 2021.,Definitely feeling the isolation depression. I wish everyone would just be more careful and wear a mask and we could be doing better.,2.0,,
100288.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,26.0,,7.0,7.0,7.0,22.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,17.0,"Continuation of education in the current state, although I understand there is no way around current policies due to covid",Ending my previous relationship. Felt glorious,N/A,2.0,,
100289.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,23.0,,5.0,5.0,5.0,18.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,46.0,,,,2.0,,
100290.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,36.0,patient service rep,9.0,9.0,9.0,10.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,46.0,n/a,the ability to be able to work remotely from home which I have enjoyed.,wish ppl would just do what is needed to slow/stop the spead,2.0,,
100291.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,18.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,46.0,"Having virtual school for my first grader. It makes me feel like we are sacrificing children’s well being because adults make poor decisions. And I think it is going to devastate families with fewer means. We are paying $11,000 this year to send my daughter to a daycare where she does virtual school because my husband and I are both physicians. We can do this, but it seems insane and many families do not have that luxury.",I delivered my 3rd child in May and he reminds me to smile everyday and enjoy time at home,,2.0,,
100292.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,26.0,,7.0,7.0,7.0,23.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,31.0,"Overall, I have been most upset by people's non-compliance with state orders and the lack of response by the national government to COVID. It makes me feel frustrated and helpless.","That we are starting to plan for a COVID vaccine role-out, it is so exciting that we can help people prevent infection.",It is has been difficult to see the known inequity in healthcare amongst different populations and know that there are people in power that won't do anything to address this. Our healthcare system is about generating money and that has only become more apparent during COVID. This has been a very discouraging year as a primary health care provider.,2.0,,
100293.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,17.0,"Feeling that my department/division does not value my time. Our increased back-up schedule which adds 7 extra weeks of time that I have to be ready to go to the hospital at any moment. This is 7 weeks of time that is in addition to the time in my contract and is not compensated. When asking clarifying questions or expressing that I do not feel like it is fair to take more of my free time with no compensation, I have been made to feel like I am ungrateful for my job, which is absolutely not the case. I do not feel valued.",I interviewed for another job and it went very well. It makes me feel like there is hope outside of my current job and that I am an excellent candidate for these jobs.,,2.0,,
100294.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,23.0,Recreation therapist,5.0,5.0,5.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,"Live with housemate, 1 of 2, who is non-compliant with covid health recommendations, I feel she puts my health at risk with her behaviors, i.e., frequent trips (2-3/day) to community, store, farmer's market, flower market, bakery; socializing with friends multiple times per week, for long periods ex., 10 hrs.,  regular trips to airbnb, currently traveling 2 wks.+,   Refuses to wear mask in common spaces in the house.  Makes me feel irritable, disrespected, mildly anxious.  Have asked her to move out.","Able to do some work from home.  Glad to be of support to full-time staff, able to but groceries.","Adjusted thinking and behavior in March 2020, with first lock down,  planned for 2 yrs. of change in behavior.  Decreased the amount of news watching over the course of the year.",2.0,,
100295.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,0.0,11.0,,6.0,5.0,5.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,,,Daycare would have been a major issue if it wasnt for my husband being able to work. Also i am able to work from home when needed so that really helps.,2.0,,
100296.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,12.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,46.0,"knowing how my midwest in laws are blatently not wearing masks, having thanksgiving with 20 people and putting my Father in law (on third line chemo) at risk",seeing the additional interest and focus for disparities in care,,2.0,,
100297.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,11.0,,6.0,5.0,5.0,22.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,23.0,People not taking the pandemic seriously has been the most upsetting thing. I am putting myself at risk for the public good and many are not doing their part.,I can't answer this one. I'm not even sure anymore that anything hopeful has happened.,,2.0,,
100298.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,11.0,Dietitian,6.0,5.0,5.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,24.0,Family members who are high risk currently diagnosed with COVID. Scared.,Seeing my ICU bond together.,,2.0,,
100300.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,11.0,,6.0,5.0,5.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,the disruption of school age children - unfortunate disadvantage to student,seeing most people / businesses stepping up to make the best of the situation,no place for politics - best if everyone followed the guidelines then perhaps things would not have gotten so bad,2.0,,
100301.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,"Couple relatives passed away due to COVID. Among them, my cousin and her husband leaving 4 children behind.",My daughter started school in an in-person program,"Life is not going to be the same. I am hopeful that people retain what they learned about hand hygiene, disinfecting surfaces and not crowding.",2.0,,
100302.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,0.0,40.0,,9.0,9.0,9.0,23.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,"my employers reaction to a covid like illness, talks about restructuring my position","My child recovered from COVID, it make me hopeful","Its hard to keep track of time, days....",2.0,,
100303.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,,1.0,1.0,4.0,11.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,,,,2.0,,
100304.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,12.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,46.0,Father's potential serious illness,Development of vaccine,No,2.0,,
100305.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,,2.0,2.0,2.0,22.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,17.0,Work stress,Working outside in my yard doing yard work - relaxing.,Has not had a huge effect on my life.  I feel fortunate that that is the case.,2.0,,
100306.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,42.0,,8.0,8.0,8.0,10.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,46.0,Stores around the corner from my home being boarded up or shut down.  I feel scared to go out of my house other then the need to go to work.,?,no,2.0,,
100307.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,25.0,,3.0,3.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,24.0,My parents got covid and my dad almost died in my own ICU. I’m incredibly anxious now. Depressed at the time.,I had the cutest baby boy with my loving partner. He saved me.,"I’d like it to be over now. Vaccine, please!",2.0,,
100308.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,25.0,,3.0,3.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,24.0,I don't think I can pinpoint one particular most upsetting thing that has happened. It is more of this non-stop and now worsening nature of the pandemic in Iowa with seemingly little done by government officials and a public that seems to not care to take proper precautions.,The constant support of coworkers and the positive feedback we have gotten from patients and staff coming from other areas to help.,N/A,2.0,,
100309.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0,,7.0,7.0,7.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,31.0,"The way residents have been treated has been especially frustrated. For example, a patient was on high flow nasal cannula. He was later diagnosed with COVID-19. The entire team had been exposed to an aerosolizing procedure. The attending and fellows were immediately tested and proceeded to work from home following the exposure. Residents were forced to continue working in person and had to fight to get tested. Residents are also no longer provided with food. And were recently told they are no longer allowed to eat in team rooms and were given no reasonable alternatives.",I finished intern year and my hours improved.,,2.0,,
100310.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,11.0,,6.0,5.0,5.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,,,,2.0,,
100311.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,0.0,11.0,,6.0,5.0,5.0,32.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,23.0,Not being able to support my 3 children in school for e-learning.,More family closeness.,I need more help with childcare.,2.0,,
100312.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,15.0,,3.0,3.0,3.0,32.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,17.0,"continuing to see people not using masks, acting that this is stupid or fake and laughing at me for being very careful. it is exhausting and makes me angry and tearful.",,,2.0,,
100313.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,8.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,17.0,A patient I took care of in the MICU was mistreated,My daughter got a job,,2.0,,
100315.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,37.0,,7.0,7.0,7.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,17.0,"The second wave, I feel that it could've been avoided if there were better preventative measures in place by the federal government.",The support of my supervisors and staff makes me feel optimistic about the future,N/A,2.0,,
100316.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,Nursing Unit Clerk,5.0,5.0,5.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,24.0,"I escorted a mask-wearing family member of a patient into a room and after the family member came out, they apparently took off their mask and spoke to the nurse taking care of the patient. That nurse then came up to me and scolded me/accused me of not enforcing the mask policy on the unit. I was so taken aback because normally this nurse is friendly and nice to me. I simply said ""I'm sorry, she must have removed the mask after visiting her husband."" It wasn't my fault that the family member took her mask off and, frankly, I have 25 other beds to worry about, I can't be following every family member around telling them how to wear their mask correctly. It was just so crazy that the nurse would be angry with me. It wasn't until later that I realized how insulting it was. At the time, I was so busy with my work that it didn't register.","This is going to sound so cheesy, but there's a doctor on the unit who has gone out of his way to make me feel like so much more than just a unit clerk. He calls me by name, acknowledges me in the morning with a wave, and also makes small talk with me. I sometimes feel so invisible and lowly on the unit because I'm not a nurse or doc, and others often assume I'm not college educated because of my job (I have a BA!), but he doesn't care about social hierarchy like so many others do. Someone who is good and kind to me makes me feel hopeful, especially when there's no benefit to him or anyone else for treating me like a worthwhile person.",,2.0,,
100317.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,1.0,1.0,4.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,Feeling helpless with staffing situations caused by COVID and my ability to continue laboratory operations as expected.,Spending small amount of time with immediately family,,2.0,,
100318.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,31.0,Losing time with my parents due to COVID. Sad,My daughter was commissioned as a Lieutenant in the Marines. So proud.,,2.0,,
100319.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,17.0,I had a group of people who I trusted violate my trust substantially.  It made me feel veyr alone.,"My kids have really enjoyed school, even when virtual, and it makes me realize that things won't be ruined forever.",,2.0,,
100320.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,18.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,Being unable to be with family on holidays and vacations,Getting my COVID antibody test back positive and enrolling in the Pfizer trial,n/a,2.0,,
100321.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,12.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,46.0,"The shooting of Walter Wallace Jr in my own city-- watching the footage of his mom trying to chase him down and defend him, watching the police shoot him from so far away was horrible. I feel such sadness for parents of Black sons, and for the Black community as a whole.

The loss of Ruth Bader Ginsburg and the swift replacement of her by such a staunchly conservative anti-feminist was also devastating for me. 
",starting couple's therapy with my spouse,,2.0,,
100322.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,26.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,15.0,Marital disagreements,Development of my child,,2.0,,
100323.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,42.0,,8.0,8.0,8.0,32.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,23.0,Not being able to get a Uhaul truck because of an expired license that was expired because of COVID having all of the facilities closed. It is irritating because had I not had a backup I wouldn't have been able to move.,Getting pregnant. It makes me feel anxious.,I can say a lot but it's been eye opening.,2.0,,
100325.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,34.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,17.0,"The recent surge in COVID infections, fueled in part by a lack of Federal understanding and leadership.  Angry",results of the vaccine trials (and birth of a granddaughter).  Happy,,2.0,,
100327.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,15.0,,3.0,3.0,3.0,10.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,46.0,Family stressors,Moving and starting new job,No,2.0,,
100328.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0,,7.0,7.0,7.0,10.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,46.0,,appreciation from staff and patients.,"As an intern, it has been extremely difficult to adjust to residency without the normal social support and events because of covid.",2.0,,
100329.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,37.0,,7.0,7.0,7.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,24.0,being promised help with my workload and then leadership going back on what they said and not offering help,seeing my children grow and their relationship with each other develop,,2.0,,
100330.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0,,7.0,7.0,7.0,23.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,,,,2.0,,
100331.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,26.0,,7.0,7.0,7.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,31.0,Verbal abuse from patient. The rational part of me wanted to let it go/not let it bother me but I was upset/tired from it.,Being given a sincere thank  you from patients' parents for care I provided. Made me feel appreciated and worthwhile.,,2.0,,
100332.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,36.0,Polysomnographic Technologist,9.0,9.0,9.0,17.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,"The president trying to make it so I could be fired for being gay, thankfully the supreme court shut him down at the time. It made me feel incredibly stressed and offended.
My friends being tear gassed by the police during a peaceful protest was also incredibly stressful.",Being hired by the hospital after graduating. Made me feel financially secure.,It's been horrible. Absolutely awful and every healthcare workers can't even begin to heal their trauma because it's still happening and the general public in the state of Iowa won't listen or do their part to slow the spread because the are in denial of covid-19's impact.,2.0,,
100333.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0,,7.0,7.0,7.0,33.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,31.0,Government's response to COVID-19 and continued racicism,Co-residents and residency program's support,,2.0,,
100334.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,3.0,0.0,0.0,1.0,40.0,,9.0,9.0,9.0,10.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,46.0,,,,2.0,,
100335.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,,3.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,17.0,Seeing patients pass away alone without their families by their side.,The news of a vaccine,No,2.0,,
100336.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,Clincal Technician- EEG Monitoring,2.0,2.0,2.0,17.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,"The loss of a very good friend (unrelated to COVID), it makes me feel horribly sad and I think about them often- maybe too often.",,,2.0,,
100337.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,26.0,,7.0,7.0,7.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,We stopped having conference food at work because of covid. The free food was a source of morale booster,None,Leadership in my residency is lacking,2.0,,
100338.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0,,7.0,7.0,7.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,31.0,My significant other’s apartment burning. It makes me anxious and it was upsetting.,Helping gender nonconforming teens seek gender affirming care.,Newly diagnosed with depression due to the social isolation of living alone. So I started therapy and an SSRI.,2.0,,
100339.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mixed - kept as other,1.0,0.0,1.0,1.0,1.0,0.0,0.0,26.0,,7.0,7.0,7.0,10.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,46.0,"I took care of a patient with chronic pain who also had a long history of opioid use and likely, some component of opioid dependence. It was really challenging to navigate both treating this patient’s pain and also offering a reasonable pain regimen when the patient demanded more and more pain meds. Many of the providers on my team dismissed the patient as “drug-seeking.” It was hard to know what the right thing to do was in that situation. Without further stigmatizing the patient.","I moved in with my significant other, who has been very supportive and caring during the challenges of both the pandemic and being an intern.",Residents are being exploited even more now than ever.,2.0,,
100340.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,26.0,,7.0,7.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,"Driving home from work and seeing people outside not wearing masks infuriates me. It makes me feel unappreciated, helpless and angry at society as a whole. The anger that I experience in these situations is a type of anger I have never experienced before - it feels like I’m not myself.",My son being born - it’s a bright beautiful light in a currently dark world.,,2.0,,
100341.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,26.0,,7.0,7.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,,,,2.0,,
100342.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,3.0,0.0,0.0,1.0,42.0,,8.0,8.0,8.0,7.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,Not to me but seeing so many people that are anti mask wearing. It’s like a slap in the face to healthcare workers.,Trump lost the election. Makes me feel hopeful that we will have someone in office that will address Covid on a national level and advocate for mask wearing.,,2.0,,
100343.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0,,7.0,7.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,15.0,,,,2.0,,
100344.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,,2.0,2.0,2.0,23.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,17.0,Most upset about the complete neglect of the Republican Party and its failure to deal with the pandemic and acknowledging Biden as the winner of the 2020 election.,Imminent vaccine availability,I do worry about contracting COVID or spreading it to my family,2.0,,
100345.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,26.0,,7.0,7.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,15.0,The Breonna Taylor trial dismissal was very upsetting. It drove home the sometimes hopeless seeming reality that 1. black lives are undervalued 2. racism is so ingrained in American society that one black life can casually perpetrate great harm on another black life without any self awareness.,All of my close friends and family finding love and having children! There's nothing more hopeful than love and new life. These things brought me joy.,,2.0,,
100346.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0,,7.0,7.0,7.0,10.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,46.0,"My residency program has refused to provide additional supports to the residents that we asked for: behavioral health, protected time off with coresidents, space for residents to safely spend time together, meaningful recognition/thanks for our work. It makes it hard to continue working in this environment not because I don’t want to be a doctor but because I hate the admin at my hospital and in my program. I don’t feel like they have our backs.",I did COVID swabs at a drive through site the week before thanksgiving. A few patients were so grateful and thoughtful. That felt nice.,"Residents did not sign up to be martyrs yet somehow that’s what we’ve become. We don’t get protected, supported or compensated for our work in this pandemic.",2.0,,
100347.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0,11.0,Cytotechnologist. Work in Pathology. Have also helped out Molecular to run COVID testing.,6.0,5.0,5.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,"Not being able to get away. A break is needed from work and life, but work was too busy for a break, and you can't get away from a world wide pandemic.",Having my husband there for me. A strong emotional support system. Someone I can talk to about anything and he'll make me feel better.,"The lack of human physical contact is draining. Always worrying if you will be the one to bring Covid home to your family, or if you child will. Or what will happen if you got sick, and how to handle the household is always brewing in the back of my mind. The ""what ifs"" are a huge burden. I am grateful for many things, but there are days when it's just hard. That no matter how many times I repeat how thankful I am for what I have, it just can't bring me out of that funk.",2.0,,
100348.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,27.0,sonographer,12.0,4.0,4.0,32.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,17.0,,,no,2.0,,
