pair,src_label,src_text,nbr_label,nbr_text,similarity
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hi there,PartnershipPatient → salutation,Hi,0.6584
InfoGive → Instruction || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,If ok we number is XXX-XXX-XXXX Person2Let me know,InfoGive → Instruction,"you can call them to arrange this, the pharmacy # is  XXX-XXX-XXXX",0.6746
InfoGive → carecoordination || InfoSeek → Diagnostics,InfoGive → carecoordination,I will go over this with Dr  Person1 today,InfoSeek → Diagnostics,I will go today?,0.697
InfoGive → SchedulingAppt || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,"I scheduled to see Dr. Person1 on MM/DD/YYYY, at 9:45 in Org2",InfoGive → SchedulingAppt,I will add you on MM/DD/YYYY when you come to Org2 to see Dr. Person1,0.7312
InfoGive → SchedulingAppt || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,"I scheduled to see Dr. Person1 on MM/DD/YYYY, at 9:45 in Org2",InfoGive → SchedulingAppt,I see on mychart that I still scheduled to see Dr. Person3 on MM/DD/YYYY,0.6822
InfoGive → SchedulingAppt || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,"I scheduled to see Dr. Person1 on MM/DD/YYYY, at 9:45 in Org2",InfoGive → SchedulingAppt,I see an appointment for Urology in Org3 with Dr. Person1 on MM/DD/YYYY at 3 pm,0.6625
InfoGive → SchedulingAppt || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,"I scheduled to see Dr. Person1 on MM/DD/YYYY, at 9:45 in Org2",InfoGive → SchedulingAppt,I see Dr  Person1 on,0.6441
InfoGive → carecoordination || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,"I scheduled to see Dr. Person1 on MM/DD/YYYY, at 9:45 in Org2",InfoGive → carecoordination,re rash    I saw dr  Person1 on video chat in MM/DD/YYYY,0.6185
InfoGiveSDOH → HealthCareAccessAndQuality || InfoSeek → Diagnostics,InfoGiveSDOH → HealthCareAccessAndQuality,"I scheduled to see Dr. Person1 on MM/DD/YYYY, at 9:45 in Org2",InfoSeek → Diagnostics,Do i need blood work before I see dr Person1 on MM/DD/YYYY?,0.607
InfoGive → SchedulingAppt || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,"However, my blood draw is scheduled for 9:30  In Org2",InfoGive → SchedulingAppt,I see i Scheduled for a blood draw on MM/DD/YYYY,0.6346
InfoSeek → SchedulingAppt || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,What should I do?,InfoSeek → SchedulingAppt,What date?,0.6145
PartnershipPatient → connection || Socioemotional/Empathy → AcknowledgeError,Socioemotional/Empathy → AcknowledgeError,My mistake,PartnershipPatient → connection,my friends,0.9828
PartnershipProvider → connection || Socioemotional/Empathy → AcknowledgeError,Socioemotional/Empathy → AcknowledgeError,My mistake,PartnershipProvider → connection,My pleasure!,0.9828
InfoGive → Symptoms || Socioemotional/Empathy → AcknowledgeError,Socioemotional/Empathy → AcknowledgeError,My mistake,InfoGive → Symptoms,I guess my glucose remains elevated (7.5),0.8128
InfoGive → Generalinformation || Socioemotional/Empathy → AcknowledgeError,Socioemotional/Empathy → AcknowledgeError,My mistake,InfoGive → Generalinformation,My youngest son has MS,0.6276
InfoGive → Generalinformation || Socioemotional/Empathy → AcknowledgeError,Socioemotional/Empathy → AcknowledgeError,My mistake,InfoGive → Generalinformation,according to my primary,0.6046
InfoGive → carecoordination || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,meeting with Dr. Person1  In Org3,InfoGive → carecoordination,I was in contact with Dr  Person1,0.7512
InfoGive → carecoordination || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,meeting with Dr. Person1  In Org3,InfoGive → carecoordination,the visit summary posted my visit with Dr. Person1 as being in Org3 by mistake,0.639
InfoGive → Generalinformation || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,meeting with Dr. Person1  In Org3,InfoGive → Generalinformation,I be in touch with Dr. Person1 this coming week.,0.6305
PartnershipPatient → Alignment || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,Could you confirm?,PartnershipPatient → Alignment,Can you confirm,0.7399
InfoSeek → Generalinformation || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,Could you confirm?,InfoSeek → Generalinformation,Could you please confirm your fax number,0.7132
InfoGive → Generalinformation || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,"It is in Org1, old Org1 is closed for the time being",InfoGive → Generalinformation,It is Org1 orthopedics in Location and the physical therapist is Person1,0.7244
InfoGiveSDOH → HealthCareAccessAndQuality || InfoSeekSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,"It is in Org1, old Org1 is closed for the time being",InfoSeekSDOH → HealthCareAccessAndQuality,Do you mean the Old Org1 clinic  Of the Org1?,0.6105
InfoGive → Generalinformation || Socioemotional/Empathy → PositiveRemarks,Socioemotional/Empathy → PositiveRemarks,Good pick up!,InfoGive → Generalinformation,Will pick up some olives today,0.7853
InfoSeek → Drugs || Socioemotional/Empathy → PositiveRemarks,Socioemotional/Empathy → PositiveRemarks,Good pick up!,InfoSeek → Drugs,Did he pick up the dexamethasone and Compazine?,0.7033
PartnershipProvider → maintainCommunication || Socioemotional/Empathy → PositiveRemarks,Socioemotional/Empathy → PositiveRemarks,Good pick up!,PartnershipProvider → maintainCommunication,The pharmacy will contact you when  its ready to pick up,0.6854
InfoGive → Generalinformation || Socioemotional/Empathy → PositiveRemarks,Socioemotional/Empathy → PositiveRemarks,Good pick up!,InfoGive → Generalinformation,I sleep raised up,0.6539
PartnershipPatient → statePreferences || Socioemotional/Empathy → PositiveRemarks,Socioemotional/Empathy → PositiveRemarks,Good pick up!,PartnershipPatient → statePreferences,Would like to pick up today,0.6497
PartnershipPatient → statePreferences || Socioemotional/Empathy → ExpressConcern/unease,Socioemotional/Empathy → ExpressConcern/unease,Please forgive my confusion,PartnershipPatient → statePreferences,Please expedite,0.6934
InfoSeek → Generalinformation || Socioemotional/Empathy → ExpressConcern/unease,Socioemotional/Empathy → ExpressConcern/unease,Please forgive my confusion,InfoSeek → Generalinformation,Please advise,0.6582
InfoGive → Generalinformation || Socioemotional/Empathy → ExpressConcern/unease,Socioemotional/Empathy → ExpressConcern/unease,i Still not sure,InfoGive → Generalinformation,I not sure,0.8629
PartnershipProvider → Alignment || Socioemotional/Empathy → ExpressConcern/unease,Socioemotional/Empathy → ExpressConcern/unease,i Still not sure,PartnershipProvider → Alignment,Sure,0.7126
PartnershipProvider → Alignment || Socioemotional/Empathy → ExpressConcern/unease,Socioemotional/Empathy → ExpressConcern/unease,i Still not sure,PartnershipProvider → Alignment,Sure!,0.7126
PartnershipProvider → Alignment || Socioemotional/Empathy → ExpressConcern/unease,Socioemotional/Empathy → ExpressConcern/unease,i Still not sure,PartnershipProvider → Alignment,Sure,0.7126
PartnershipPatient → expressOpinions || Socioemotional/Empathy → ExpressConcern/unease,Socioemotional/Empathy → ExpressConcern/unease,i Still not sure,PartnershipPatient → expressOpinions,I was thinking of Johnson and Johnson but not sure,0.6332
InfoGive → Generalinformation || PartnershipProvider → Alignment,PartnershipProvider → Alignment,Yes MM/DD/YYYY org1,InfoGive → Generalinformation,rec'd a notice MM/DD/YYYY,0.7512
PartnershipPatient → statePreferences || PartnershipProvider → Alignment,PartnershipProvider → Alignment,Yes MM/DD/YYYY org1,PartnershipPatient → statePreferences,MM/DD/YYYY after 230pm,0.7038
InfoSeek → SchedulingAppt || PartnershipProvider → Alignment,PartnershipProvider → Alignment,Yes MM/DD/YYYY org1,InfoSeek → SchedulingAppt,Can I change this to MM/DD/YYYY or MM/DD/YYYY ?,0.6821
InfoGive → Diagnostics || PartnershipProvider → Alignment,PartnershipProvider → Alignment,Yes MM/DD/YYYY org1,InfoGive → Diagnostics,I had my MM/DD/YYYY bloodwork done MM/DD/YYYY,0.6765
InfoGive → Drugs || PartnershipProvider → Alignment,PartnershipProvider → Alignment,Yes MM/DD/YYYY org1,InfoGive → Drugs,"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",0.6689
InfoSeek → SchedulingAppt || PartnershipProvider → Alignment,PartnershipProvider → Alignment,Yes MM/DD/YYYY org1,InfoSeek → SchedulingAppt,Can i change my MM/DD/YYYY appointment to the MM/DD/YYYY,0.6674
InfoGive → Generalinformation || PartnershipProvider → Alignment,PartnershipProvider → Alignment,Yes MM/DD/YYYY org1,InfoGive → Generalinformation,We are closed on weekends and only check the MyChart MM/DD/YYYY-MM/DD/YYYY,0.6651
InfoGiveSDOH → EconomicStability || PartnershipProvider → Alignment,PartnershipProvider → Alignment,Yes MM/DD/YYYY org1,InfoGiveSDOH → EconomicStability,I put you off work from MM/DD/YYYY to MM/DD/YYYY,0.6595
PartnershipPatient → expressOpinions || PartnershipProvider → Alignment,PartnershipProvider → Alignment,Yes MM/DD/YYYY org1,PartnershipPatient → expressOpinions,hopefully first thing MM/DD/YYYY morning,0.6515
InfoGive → Drugs || PartnershipProvider → Alignment,PartnershipProvider → Alignment,Yes MM/DD/YYYY org1,InfoGive → Drugs,"My last pill in the cycle is MM/DD/YYYY, MM/DD/YYYY",0.6496
PartnershipProvider → connection || Socioemotional/Empathy → AcknowledgeError,Socioemotional/Empathy → AcknowledgeError,Sorry for the confusion,PartnershipProvider → connection,Sorry for the delay!,0.9507
InfoGiveSDOH → HealthCareAccessAndQuality || Socioemotional/Empathy → AcknowledgeError,Socioemotional/Empathy → AcknowledgeError,Sorry for the confusion,InfoGiveSDOH → HealthCareAccessAndQuality,disapproval for the testing,0.6597
Socioemotional/Empathy → AcknowledgeError || Socioemotional/Empathy → Sadness/fear,Socioemotional/Empathy → AcknowledgeError,Sorry for the confusion,Socioemotional/Empathy → Sadness/fear,I'm sorry,0.6157
PartnershipProvider → connection || Socioemotional/Empathy → AcknowledgeError,Socioemotional/Empathy → AcknowledgeError,Sorry for the confusion,PartnershipProvider → connection,Sorry,0.6157
PartnershipPatient → connection || PartnershipPatient → signoff,PartnershipPatient → connection,Have a nice weekend,PartnershipPatient → signoff,Have a nice day!,0.811
InfoGive → Diagnostics || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I just saw my PSA score from yesterday,InfoGive → Diagnostics,my PSA count was 2.66,0.6872
InfoGive → Diagnostics || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I just saw my PSA score from yesterday,InfoGive → Diagnostics,I see my PSA continues to drop,0.6611
InfoGive → carecoordination || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I just saw my PSA score from yesterday,InfoGive → carecoordination,"My primary, Dr. Person1, just confirmed that my PSA has dropped",0.6273
InfoGive → Diagnostics || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I just saw my PSA score from yesterday,InfoGive → Diagnostics,My PCP did bloodwork and saw that my PSA was elevated.,0.624
PartnershipPatient → Alignment || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,Can you confirm?,PartnershipPatient → Alignment,Can you confirm,1.0
InfoGive → carecoordination || PartnershipPatient → activeParticipation/involvement,InfoGive → carecoordination,"My primary, Dr. Person1, just confirmed that my PSA has dropped",PartnershipPatient → activeParticipation/involvement,I just saw my PSA score from yesterday,0.6273
PartnershipPatient → Appreciation/Gratitude || Socioemotional/Empathy → PositiveRemarks,Socioemotional/Empathy → PositiveRemarks,Good news!,PartnershipPatient → Appreciation/Gratitude,Thank you for this good news,0.7503
PartnershipProvider → connection || Socioemotional/Empathy → PositiveRemarks,Socioemotional/Empathy → PositiveRemarks,Good news!,PartnershipProvider → connection,Good luck,0.6468
InfoGive → Drugs || SharedDecisionPatient → SeekingApproval,InfoGive → Drugs,Dr. Person1 said I should start taking vitamin D,SharedDecisionPatient → SeekingApproval,Should I start Ibrance tonight?,0.6186
InfoGive → Generalinformation || InfoSeek → Drugs,InfoSeek → Drugs,Does he have a recommended dosage?,InfoGive → Generalinformation,He does not remove ports,0.7534
InfoGive → SchedulingAppt || InfoSeek → Drugs,InfoSeek → Drugs,Does he have a recommended dosage?,InfoGive → SchedulingAppt,He definitely needs/,0.6185
InfoGive → Generalinformation || InfoGive → carecoordination,InfoGive → carecoordination,Dr. Person2 is involved in my treatment,InfoGive → Generalinformation,I see Dr. Person2 in another month,0.6076
InfoGive → Generalinformation || InfoGive → carecoordination,InfoGive → carecoordination,Dr. Person2 is involved in my treatment,InfoGive → Generalinformation,My name is Person I am one of Dr. Person2's fellows,0.6066
InfoGive → carecoordination || PartnershipProvider → maintainCommunication,InfoGive → carecoordination,Dr. Person1 has the final word regarding my treatments and regimens,PartnershipProvider → maintainCommunication,see when Dr. Person1 has an availability and give you a  call.,0.6589
InfoGive → Drugs || InfoSeek → Drugs,InfoGive → Drugs,I taking calcium tablets which contain 200  Mg of vitamin D per tablet,InfoSeek → Drugs,"Also, are you taking calcium 1000  mg daily and 400 IU of vitamin D daily?",0.8884
InfoGive → Drugs || SharedDecisionProvider → Approval/Reinforcement,InfoGive → Drugs,I taking calcium tablets which contain 200  Mg of vitamin D per tablet,SharedDecisionProvider → Approval/Reinforcement,"Yes, please start taking calcium 1000 mg daily as well as 400 IU of vitamin D daily",0.8326
InfoSeek → Diagnostics || InfoSeek → Generalinformation,InfoSeek → Diagnostics,Do you have the result Person1 ?,InfoSeek → Generalinformation,do you have a dermatologist?,0.8835
InfoGive → Diagnostics || InfoSeek → Drugs,InfoGive → Diagnostics,It was 2.045,InfoSeek → Drugs,it was given for treating anxiety?,0.9082
InfoGive → Diagnostics || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGive → Diagnostics,It was 2.045,InfoGiveSDOH → HealthCareAccessAndQuality,"When original prognosis was given, what it was and a signature from you",0.7571
InfoGive → Diagnostics || Socioemotional/Empathy → AcknowledgeError,InfoGive → Diagnostics,It was 2.045,Socioemotional/Empathy → AcknowledgeError,Looks like it was an oversite,0.68
PartnershipProvider → Alignment || PartnershipProvider → signoff,PartnershipProvider → Alignment,Oh I see,PartnershipProvider → signoff,See you,0.7003
PartnershipProvider → Alignment || PartnershipProvider → signoff,PartnershipProvider → Alignment,Oh I see,PartnershipProvider → signoff,otherw ise see you,0.7003
PartnershipPatient → connection || PartnershipProvider → Alignment,PartnershipProvider → Alignment,Oh I see,PartnershipPatient → connection,See you soon!,0.6338
PartnershipPatient → signoff || PartnershipProvider → Alignment,PartnershipProvider → Alignment,Oh I see,PartnershipPatient → signoff,See you then!,0.6161
PartnershipProvider → Alignment || PartnershipProvider → signoff,PartnershipProvider → Alignment,Oh I see,PartnershipProvider → signoff,See you then,0.6161
InfoGive → Diagnostics || PartnershipProvider → Alignment,InfoGive → Diagnostics,you got it drawn prior,PartnershipProvider → Alignment,Got it,0.9299
InfoGive → Diagnostics || PartnershipPatient → expressOpinions,InfoGive → Diagnostics,you got it drawn prior,PartnershipPatient → expressOpinions,Hopefully you got the report by now,0.6258
PartnershipProvider → connection || PartnershipProvider → signoff,PartnershipProvider → connection,Best to you,PartnershipProvider → signoff,Best to you,1.0
PartnershipProvider → connection || PartnershipProvider → signoff,PartnershipProvider → connection,Best to you,PartnershipProvider → signoff,Best to you,1.0
PartnershipProvider → connection || PartnershipProvider → signoff,PartnershipProvider → connection,Best to you,PartnershipProvider → signoff,Cares to you,0.8078
InfoGive → Diagnostics || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,I had blood work done at the Org2,InfoGive → Diagnostics,I had blood work done,0.8553
InfoGive → Diagnostics || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,I had blood work done at the Org2,InfoGive → Diagnostics,i had blood drawn at Org2,0.7498
InfoGive → Diagnostics || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,I had blood work done at the Org2,InfoGive → Diagnostics,I recently had a bunch of blood work entered,0.7043
InfoGive → Diagnostics || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,I had blood work done at the Org2,InfoGive → Diagnostics,I had blood work done yesterday as part of my visit,0.6897
InfoGiveSDOH → EconomicStability || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,I had blood work done at the Org2,InfoGiveSDOH → EconomicStability,I work at Org2,0.6429
InfoGive → Diagnostics || PartnershipPatient → activeParticipation/involvement,InfoGive → Diagnostics,my PSA count was 2.66,PartnershipPatient → activeParticipation/involvement,I just saw my PSA score from yesterday,0.6872
InfoGive → Diagnostics || InfoSeek → Drugs,InfoGive → Diagnostics,This was either Dec. or Jan,InfoSeek → Drugs,Was i due last month or this month?,0.6713
InfoGive → Generalinformation || Socioemotional/Empathy → ExpressConcern/unease,InfoGive → Generalinformation,I not sure,Socioemotional/Empathy → ExpressConcern/unease,i Still not sure,0.8629
InfoGive → Generalinformation || PartnershipProvider → Alignment,InfoGive → Generalinformation,I not sure,PartnershipProvider → Alignment,Sure,0.8448
InfoGive → Generalinformation || PartnershipProvider → Alignment,InfoGive → Generalinformation,I not sure,PartnershipProvider → Alignment,Sure,0.8448
InfoGive → Generalinformation || PartnershipProvider → Alignment,InfoGive → Generalinformation,I not sure,PartnershipProvider → Alignment,Sure!,0.8448
InfoGive → Generalinformation || PartnershipPatient → expressOpinions,InfoGive → Generalinformation,I not sure,PartnershipPatient → expressOpinions,I was thinking of Johnson and Johnson but not sure,0.7206
InfoGive → Generalinformation || PartnershipPatient → expressOpinions,InfoGive → Generalinformation,I not sure,PartnershipPatient → expressOpinions,not sure if this is right section my husband picked up prescriptions,0.6614
InfoGive → Generalinformation || PartnershipPatient → expressOpinions,InfoGive → Generalinformation,I not sure,PartnershipPatient → expressOpinions,I not sure as this is a new treatment plan,0.6099
PartnershipProvider → Alignment || Socioemotional/Empathy → ExpressConcern/unease,PartnershipProvider → Alignment,I remember now,Socioemotional/Empathy → ExpressConcern/unease,am a little nervous now,0.6649
InfoGive → Diagnostics || PartnershipProvider → Alignment,PartnershipProvider → Alignment,I remember now,InfoGive → Diagnostics,I will enter one now,0.6545
InfoGive → Diagnostics || PartnershipProvider → Alignment,PartnershipProvider → Alignment,I remember now,InfoGive → Diagnostics,I saw two results now in,0.6279
InfoGive → Symptoms || PartnershipProvider → Alignment,PartnershipProvider → Alignment,I remember now,InfoGive → Symptoms,3 pics attached     Cold and purple left foot   Back rash now raised  Facial rash now raised,0.6136
InfoGive → Drugs || PartnershipProvider → Alignment,PartnershipProvider → Alignment,I remember now,InfoGive → Drugs,The Tylenol and Aleve just aren enough right now,0.6085
PartnershipProvider → connection || PartnershipProvider → signoff,PartnershipProvider → signoff,Cares to you,PartnershipProvider → connection,Best to you,0.8078
PartnershipProvider → maintainCommunication || PartnershipProvider → signoff,PartnershipProvider → signoff,Cares to you,PartnershipProvider → maintainCommunication,It is set to release them immediately to you,0.6731
PartnershipProvider → signoff || SharedDecisionProvider → ShareOptions,PartnershipProvider → signoff,Cares to you,SharedDecisionProvider → ShareOptions,Can I put a copy in the mail to you?,0.6465
PartnershipPatient → connection || PartnershipProvider → signoff,PartnershipProvider → signoff,Cares to you,PartnershipPatient → connection,Same to you and your beautiful family,0.6075
InfoGive → SchedulingAppt || InfoGiveSDOH → EconomicStability,InfoGive → SchedulingAppt,it been rescheduled to MM/DD/YYYY at 1:00 PM,InfoGiveSDOH → EconomicStability,I put you off work from MM/DD/YYYY to MM/DD/YYYY,0.6289
InfoGive → SchedulingAppt || InfoSeek → Diagnostics,InfoGive → SchedulingAppt,it been rescheduled to MM/DD/YYYY at 1:00 PM,InfoSeek → Diagnostics,I have a question about CBC WITH AUTO DIFFERENTIAL resulted on MM/DD/YYYY at MM/DD/YYYY,0.6204
InfoGive → SchedulingAppt || PartnershipPatient → statePreferences,InfoGive → SchedulingAppt,it been rescheduled to MM/DD/YYYY at 1:00 PM,PartnershipPatient → statePreferences,MM/DD/YYYY after 230pm,0.6119
InfoGive → carecoordination || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I really have to make this appointment with my Org2 dentist,InfoGive → carecoordination,They conflicted with my appointment with my eye doctor,0.6348
InfoGive → SchedulingAppt || PartnershipPatient → statePreferences,InfoGive → SchedulingAppt,the MM/DD/YYYY date is the earliest date available,PartnershipPatient → statePreferences,MM/DD/YYYY after 230pm,0.6421
PartnershipPatient → signoff || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,"Earlier that day, perhaps?",PartnershipPatient → signoff,Have a good day.,0.611
PartnershipPatient → connection || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,"Earlier that day, perhaps?",PartnershipPatient → connection,have a good day,0.611
InfoGiveSDOH → NeighborhoodAndBuiltEnvironment || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,"Earlier that day, perhaps?",InfoGiveSDOH → NeighborhoodAndBuiltEnvironment,can walk over anytime during the day,0.6085
InfoGiveSDOH → HealthCareAccessAndQuality || InfoSeekSDOH → HealthCareAccessAndQuality,InfoSeekSDOH → HealthCareAccessAndQuality,Do you mean the Old Org1 clinic  Of the Org1?,InfoGiveSDOH → HealthCareAccessAndQuality,"It is in Org1, old Org1 is closed for the time being",0.6105
InfoGive → SchedulingAppt || InfoSeek → Diagnostics,InfoGive → SchedulingAppt,"I had to cancel my appointments for a cat scan and bone scan  Scheduled for this MM/DD/YYYY, MM/DD/YYYY",InfoSeek → Diagnostics,Is it possible to add my Advanced Radiology CAT scan of MM/DD/YYYY to mychart?,0.6443
InfoGive → SchedulingAppt || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGive → SchedulingAppt,"I had to cancel my appointments for a cat scan and bone scan  Scheduled for this MM/DD/YYYY, MM/DD/YYYY",InfoGiveSDOH → HealthCareAccessAndQuality,I am due to have a cat scan and a bone scan at,0.6001
InfoGive → Generalinformation || InfoGive → carecoordination,InfoGive → carecoordination,They conflicted with my appointment with my eye doctor,InfoGive → Generalinformation,You spoke with my husband,0.6926
InfoGive → carecoordination || PartnershipPatient → statePreferences,InfoGive → carecoordination,They conflicted with my appointment with my eye doctor,PartnershipPatient → statePreferences,I really have to make this appointment with my Org2 dentist,0.6348
InfoGive → Symptoms || Socioemotional/Empathy → Reassurance,InfoGive → Symptoms,My back is feeling fine; no problems and no pain or discomfort,Socioemotional/Empathy → Reassurance,no worries,0.7028
InfoGive → SchedulingAppt || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGive → SchedulingAppt,I see on mychart that I still scheduled to see Dr. Person3 on MM/DD/YYYY,InfoGiveSDOH → HealthCareAccessAndQuality,"I scheduled to see Dr. Person1 on MM/DD/YYYY, at 9:45 in Org2",0.6822
InfoGive → Drugs || PartnershipPatient → Alignment,PartnershipPatient → Alignment,will do,InfoGive → Drugs,will do same with everolimus,0.8941
InfoGive → Diagnostics || PartnershipPatient → Alignment,PartnershipPatient → Alignment,will do,InfoGive → Diagnostics,I do! 0.284,0.7632
InfoSeek → Diagnostics || PartnershipPatient → Alignment,PartnershipPatient → Alignment,will do,InfoSeek → Diagnostics,Do i still do every 8 wks,0.6268
InfoGive → Diagnostics || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGive → Diagnostics,Iwas scheduled for a cat scan and bone scan through the VA A few weeks ago,InfoGiveSDOH → HealthCareAccessAndQuality,I am due to have a cat scan and a bone scan at,0.7311
InfoGive → Diagnostics || PartnershipProvider → maintainCommunication,InfoGive → Diagnostics,I go for a follow up MRI  this coming MM/DD/YYYY,PartnershipProvider → maintainCommunication,you can follow up with me in MM/DD/YYYY,0.6841
InfoGiveSDOH → HealthCareAccessAndQuality || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I prefer going to a  Org3 facility if that possible,InfoGiveSDOH → HealthCareAccessAndQuality,2200  Org3,0.6321
InfoGive → SchedulingAppt || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,Who do I contact to schedule?,InfoGive → SchedulingAppt,I will ask our secretary to schedule,0.6674
InfoGive → SchedulingAppt || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,Who do I contact to schedule?,InfoGive → SchedulingAppt,I will ask our Clinical Secretary to schedule this,0.6244
InfoGive → SchedulingAppt || PartnershipPatient → activeParticipation/involvement,InfoGive → SchedulingAppt,I will call for the bone scan MM/DD/YYYY,PartnershipPatient → activeParticipation/involvement,I await your message about the bone scan on MM/DD/YYYY,0.6545
PartnershipPatient → connection || PartnershipPatient → signoff,PartnershipPatient → connection,Have a nice weekend,PartnershipPatient → signoff,Have a nice day!,0.811
PartnershipPatient → Alignment || PartnershipPatient → connection,PartnershipPatient → Alignment,Perfect!,PartnershipPatient → connection,Perfect,1.0
InfoGive → SchedulingAppt || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I await your message about the bone scan on MM/DD/YYYY,InfoGive → SchedulingAppt,I will call for the bone scan MM/DD/YYYY,0.6545
PartnershipPatient → connection || PartnershipPatient → signoff,PartnershipPatient → connection,Much obliged!,PartnershipPatient → signoff,Thanks much,0.7915
PartnershipPatient → connection || PartnershipPatient → signoff,PartnershipPatient → connection,Much obliged!,PartnershipPatient → signoff,Thanks much,0.7915
PartnershipPatient → connection || PartnershipPatient → signoff,PartnershipPatient → connection,Much obliged!,PartnershipPatient → signoff,Thanks much,0.7915
PartnershipPatient → connection || PartnershipPatient → signoff,PartnershipPatient → connection,Much obliged!,PartnershipPatient → signoff,Thanks much,0.7915
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → connection,PartnershipPatient → connection,Much obliged!,PartnershipPatient → Appreciation/Gratitude,Person2Thanks so much!!,0.7051
PartnershipPatient → connection || PartnershipProvider → signoff,PartnershipPatient → connection,Much obliged!,PartnershipProvider → signoff,Than LOCATION so much,0.6179
PartnershipPatient → salutation || PartnershipProvider → Alignment,PartnershipProvider → Alignment,Okay,PartnershipPatient → salutation,Okay,1.0
PartnershipProvider → Alignment || SharedDecisionPatient → SeekingApproval,PartnershipProvider → Alignment,Okay,SharedDecisionPatient → SeekingApproval,Is that okay?,0.7937
InfoGive → Generalinformation || Socioemotional/Empathy → Reassurance,Socioemotional/Empathy → Reassurance,no worries,InfoGive → Generalinformation,"No, no and no!",0.978
InfoGive → Symptoms || Socioemotional/Empathy → Reassurance,Socioemotional/Empathy → Reassurance,no worries,InfoGive → Symptoms,No walking issues no pain ud and down,0.7766
PartnershipProvider → connection || Socioemotional/Empathy → Reassurance,Socioemotional/Empathy → Reassurance,no worries,PartnershipProvider → connection,No problem,0.7657
PartnershipPatient → Alignment || Socioemotional/Empathy → Reassurance,Socioemotional/Empathy → Reassurance,no worries,PartnershipPatient → Alignment,No problem,0.7657
InfoGive → Symptoms || Socioemotional/Empathy → Reassurance,Socioemotional/Empathy → Reassurance,no worries,InfoGive → Symptoms,"I remain asymptomatic, no pain",0.7261
PartnershipPatient → activeParticipation/involvement || Socioemotional/Empathy → Reassurance,Socioemotional/Empathy → Reassurance,no worries,PartnershipPatient → activeParticipation/involvement,I will no problem,0.7157
