pair,src_label,src_text,nbr_label,nbr_text,similarity
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hi there,PartnershipPatient → salutation,Hi,0.7954
PartnershipProvider → connection || PartnershipProvider → signoff,PartnershipProvider → connection,Best to you,PartnershipProvider → signoff,Best to you,1.0
PartnershipProvider → connection || PartnershipProvider → signoff,PartnershipProvider → connection,Best to you,PartnershipProvider → signoff,Best to you,1.0
PartnershipProvider → connection || PartnershipProvider → signoff,PartnershipProvider → connection,Best to you,PartnershipProvider → signoff,Best,0.752
PartnershipPatient → signoff || PartnershipProvider → connection,PartnershipProvider → connection,Best to you,PartnershipPatient → signoff,Best,0.752
PartnershipPatient → signoff || PartnershipProvider → connection,PartnershipProvider → connection,Best to you,PartnershipPatient → signoff,Best,0.752
PartnershipProvider → connection || PartnershipProvider → signoff,PartnershipProvider → connection,Best to you,PartnershipProvider → signoff,Best,0.752
PartnershipPatient → signoff || PartnershipProvider → connection,PartnershipProvider → connection,Best to you,PartnershipPatient → signoff,Best,0.752
PartnershipPatient → signoff || PartnershipProvider → connection,PartnershipProvider → connection,Best to you,PartnershipPatient → signoff,Best,0.752
PartnershipProvider → connection || PartnershipProvider → signoff,PartnershipProvider → connection,Best to you,PartnershipProvider → signoff,Best,0.752
InfoGive → Generalinformation || Socioemotional/Empathy → ExpressConcern/unease,InfoGive → Generalinformation,I not sure,Socioemotional/Empathy → ExpressConcern/unease,i Still not sure,0.6947
InfoGiveSDOH → HealthCareAccessAndQuality || PartnershipPatient → statePreferences,InfoGiveSDOH → HealthCareAccessAndQuality,because of today weather I had to cancel an appointment at the Org2 dental clinic,PartnershipPatient → statePreferences,I really have to make this appointment with my Org2 dentist,0.7722
InfoGiveSDOH → HealthCareAccessAndQuality || PartnershipPatient → statePreferences,InfoGiveSDOH → HealthCareAccessAndQuality,because of today weather I had to cancel an appointment at the Org2 dental clinic,PartnershipPatient → statePreferences,I can Miss that appointment,0.6184
InfoGive → SchedulingAppt || PartnershipPatient → statePreferences,InfoGive → SchedulingAppt,it been rescheduled to MM/DD/YYYY at 1:00 PM,PartnershipPatient → statePreferences,MM/DD/YYYY after 230pm,0.6172
InfoSeek → SchedulingAppt || SharedDecisionProvider → ShareOptions,InfoSeek → SchedulingAppt,Can we reschedule my appointment with Dr. Person1?,SharedDecisionProvider → ShareOptions,If not- Dr. Person1 is happy to give him time to recover and  reschedule from there...,0.7561
InfoGive → carecoordination || InfoSeek → SchedulingAppt,InfoSeek → SchedulingAppt,Can we reschedule my appointment with Dr. Person1?,InfoGive → carecoordination,It seems my follow up appointment with Dr. Person2 did not get scheduled for tomorrow as I was told,0.644
InfoGiveSDOH → HealthCareAccessAndQuality || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I really have to make this appointment with my Org2 dentist,InfoGiveSDOH → HealthCareAccessAndQuality,because of today weather I had to cancel an appointment at the Org2 dental clinic,0.7722
InfoGive → carecoordination || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I really have to make this appointment with my Org2 dentist,InfoGive → carecoordination,I have a very important appointment with my VA oral surgeon on the same date,0.695
InfoGive → carecoordination || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I really have to make this appointment with my Org2 dentist,InfoGive → carecoordination,I not sure if Dr. Person2 was aware that I about to undergo some extensive dental work at the Org3,0.6884
InfoGive → carecoordination || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I really have to make this appointment with my Org2 dentist,InfoGive → carecoordination,"prior to my meeting with My oral surgeon, Dr. Person3",0.6541
InfoGiveSDOH → HealthCareAccessAndQuality || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I really have to make this appointment with my Org2 dentist,InfoGiveSDOH → HealthCareAccessAndQuality,"On MM/DD/YYYY, at the Org4 dental clinic",0.6477
InfoGive → SchedulingAppt || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I really have to make this appointment with my Org2 dentist,InfoGive → SchedulingAppt,I will call to schedule my appointment,0.646
InfoGive → carecoordination || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I really have to make this appointment with my Org2 dentist,InfoGive → carecoordination,I had an appointment today with Dr. Person2 at the Org4,0.6364
InfoGive → SchedulingAppt || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I really have to make this appointment with my Org2 dentist,InfoGive → SchedulingAppt,I have an appointment with Dr. Person3 this afternoon at one,0.6262
InfoGive → carecoordination || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I really have to make this appointment with my Org2 dentist,InfoGive → carecoordination,Unfortunately I haven begun the dental work,0.6025
InfoGive → SchedulingAppt || PartnershipPatient → Alignment,InfoGive → SchedulingAppt,the MM/DD/YYYY date is the earliest date available,PartnershipPatient → Alignment,MM/DD/YYYY is good,0.6095
InfoGive → Instruction || InfoGive → carecoordination,InfoGive → Instruction,just call clinic,InfoGive → carecoordination,I will have Dr. Person1 call you to do a consent on the phone,0.6232
InfoGive → Instruction || PartnershipProvider → maintainCommunication,InfoGive → Instruction,just call clinic,PartnershipProvider → maintainCommunication,see when Dr. Person1 has an availability and give you a  call.,0.6029
InfoGiveSDOH → HealthCareAccessAndQuality || InfoSeekSDOH → HealthCareAccessAndQuality,InfoSeekSDOH → HealthCareAccessAndQuality,Do you mean the Old Org1 clinic  Of the Org1?,InfoGiveSDOH → HealthCareAccessAndQuality,I called Org1 directly and they did not have an answer,0.6843
InfoGiveSDOH → HealthCareAccessAndQuality || InfoSeekSDOH → HealthCareAccessAndQuality,InfoSeekSDOH → HealthCareAccessAndQuality,Do you mean the Old Org1 clinic  Of the Org1?,InfoGiveSDOH → HealthCareAccessAndQuality,"It is in Org1, old Org1 is closed for the time being",0.6789
InfoGive → Generalinformation || InfoSeekSDOH → HealthCareAccessAndQuality,InfoSeekSDOH → HealthCareAccessAndQuality,Do you mean the Old Org1 clinic  Of the Org1?,InfoGive → Generalinformation,Did see someone from Org1 way back but no,0.6399
InfoGive → Instruction || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGive → Instruction,So call Org2,InfoGiveSDOH → HealthCareAccessAndQuality,Please call it into Org1 in Location,0.6704
InfoGive → Instruction || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGive → Instruction,So call Org2,InfoGiveSDOH → HealthCareAccessAndQuality,I called Org1 directly and they did not have an answer,0.6457
InfoGive → Instruction || InfoSeekSDOH → HealthCareAccessAndQuality,InfoGive → Instruction,So call Org2,InfoSeekSDOH → HealthCareAccessAndQuality,Can it be made at Org2,0.6411
InfoGive → Instruction || InfoGiveSDOH → EconomicStability,InfoGive → Instruction,So call Org2,InfoGiveSDOH → EconomicStability,I work at Org2,0.6366
InfoGive → Instruction || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGive → Instruction,So call Org2,InfoGiveSDOH → HealthCareAccessAndQuality,I am at Org2,0.6303
InfoGive → Instruction || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGive → Instruction,So call Org2,InfoGiveSDOH → HealthCareAccessAndQuality,And it in Org1,0.6126
InfoGive → SchedulingAppt || InfoSeekSDOH → HealthCareAccessAndQuality,InfoGive → SchedulingAppt,"I had to cancel my appointments for a cat scan and bone scan  Scheduled for this MM/DD/YYYY, MM/DD/YYYY",InfoSeekSDOH → HealthCareAccessAndQuality,Did you just cancel the ct scan I scheduled for MM/DD/YYYY in Org1?,0.7419
InfoGive → carecoordination || InfoSeekSDOH → HealthCareAccessAndQuality,InfoGive → carecoordination,I just spoke with Dr. Person2 to reschedule those scans,InfoSeekSDOH → HealthCareAccessAndQuality,Did you just cancel the ct scan I scheduled for MM/DD/YYYY in Org1?,0.6448
InfoGive → Generalinformation || InfoGive → SchedulingAppt,InfoGive → SchedulingAppt,I see on mychart that I still scheduled to see Dr. Person3 on MM/DD/YYYY,InfoGive → Generalinformation,I see Dr. Person2 in another month,0.6942
InfoGive → SchedulingAppt || PartnershipPatient → statePreferences,InfoGive → SchedulingAppt,I see on mychart that I still scheduled to see Dr. Person3 on MM/DD/YYYY,PartnershipPatient → statePreferences,I like Dr. Person3 thoughts and impressions prior to my upcoming (MM/DD/YYYY) visit,0.6642
InfoGive → carecoordination || PartnershipPatient → statePreferences,InfoGive → carecoordination,I have a very important appointment with my VA oral surgeon on the same date,PartnershipPatient → statePreferences,I really have to make this appointment with my Org2 dentist,0.695
InfoGive → carecoordination || PartnershipPatient → statePreferences,InfoGive → carecoordination,I have a very important appointment with my VA oral surgeon on the same date,PartnershipPatient → statePreferences,I can Miss that appointment,0.612
InfoGive → SchedulingAppt || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I can Miss that appointment,InfoGive → SchedulingAppt,Please reschedule my appointment with Dr. Person3,0.6282
InfoGiveSDOH → HealthCareAccessAndQuality || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I can Miss that appointment,InfoGiveSDOH → HealthCareAccessAndQuality,because of today weather I had to cancel an appointment at the Org2 dental clinic,0.6184
InfoGive → carecoordination || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I can Miss that appointment,InfoGive → carecoordination,I have a very important appointment with my VA oral surgeon on the same date,0.612
InfoGive → SchedulingAppt || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I can Miss that appointment,InfoGive → SchedulingAppt,we will reschedule appointment with Dr Person2,0.6114
InfoGive → SchedulingAppt || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I can Miss that appointment,InfoGive → SchedulingAppt,"I had to cancel my appointments for a cat scan and bone scan  Scheduled for this MM/DD/YYYY, MM/DD/YYYY",0.6064
InfoGive → SchedulingAppt || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I can Miss that appointment,InfoGive → SchedulingAppt,I have an appointment with Dr. Person3 this afternoon at one,0.6038
InfoGive → SchedulingAppt || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I can Miss that appointment,InfoGive → SchedulingAppt,I will call to schedule my appointment,0.6028
InfoGive → SchedulingAppt || SharedDecisionProvider → ShareOptions,InfoGive → SchedulingAppt,Please reschedule my appointment with Dr. Person3,SharedDecisionProvider → ShareOptions,If not- Dr. Person1 is happy to give him time to recover and  reschedule from there...,0.6535
InfoGive → Generalinformation || InfoGive → SchedulingAppt,InfoGive → SchedulingAppt,Please reschedule my appointment with Dr. Person3,InfoGive → Generalinformation,I be in touch with Dr. Person1 this coming week.,0.6531
InfoGive → Diagnostics || InfoSeek → SchedulingAppt,InfoGive → Diagnostics,Iwas scheduled for a cat scan and bone scan through the VA A few weeks ago,InfoSeek → SchedulingAppt,were you able to schedule my bone scan?,0.6649
InfoGive → SchedulingAppt || InfoSeekSDOH → HealthCareAccessAndQuality,InfoGive → SchedulingAppt,I was able to schedule the CT scans,InfoSeekSDOH → HealthCareAccessAndQuality,Did you just cancel the ct scan I scheduled for MM/DD/YYYY in Org1?,0.7429
PartnershipPatient → connection || PartnershipPatient → signoff,PartnershipPatient → connection,Have a nice weekend,PartnershipPatient → signoff,Have a nice day!,0.6401
PartnershipPatient → Alignment || PartnershipPatient → connection,PartnershipPatient → Alignment,Perfect!,PartnershipPatient → connection,Perfect,0.8417
PartnershipPatient → Alignment || PartnershipProvider → connection,PartnershipPatient → Alignment,Perfect!,PartnershipProvider → connection,Great!,0.64
InfoSeek → SchedulingAppt || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I await your message about the bone scan on MM/DD/YYYY,InfoSeek → SchedulingAppt,were you able to schedule my bone scan?,0.715
InfoSeek → SchedulingAppt || PartnershipPatient → activeParticipation/involvement,InfoSeek → SchedulingAppt,were you able to schedule my bone scan?,PartnershipPatient → activeParticipation/involvement,I await your message about the bone scan on MM/DD/YYYY,0.715
InfoGiveSDOH → HealthCareAccessAndQuality || InfoSeek → SchedulingAppt,InfoSeek → SchedulingAppt,were you able to schedule my bone scan?,InfoGiveSDOH → HealthCareAccessAndQuality,I am due to have a cat scan and a bone scan at,0.6691
InfoGive → Diagnostics || InfoSeek → SchedulingAppt,InfoSeek → SchedulingAppt,were you able to schedule my bone scan?,InfoGive → Diagnostics,Iwas scheduled for a cat scan and bone scan through the VA A few weeks ago,0.6649
InfoSeek → SchedulingAppt || InfoSeekSDOH → HealthCareAccessAndQuality,InfoSeek → SchedulingAppt,were you able to schedule my bone scan?,InfoSeekSDOH → HealthCareAccessAndQuality,Did you just cancel the ct scan I scheduled for MM/DD/YYYY in Org1?,0.6292
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → connection,PartnershipPatient → connection,Much obliged!,PartnershipPatient → Appreciation/Gratitude,Much appreciated!,0.6757
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → connection,PartnershipPatient → connection,Much obliged!,PartnershipPatient → Appreciation/Gratitude,Much appreciated,0.6067
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → connection,PartnershipPatient → connection,Much obliged!,PartnershipPatient → Appreciation/Gratitude,Much appreciated,0.6067
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → connection,PartnershipPatient → connection,Much obliged!,PartnershipPatient → Appreciation/Gratitude,Much appreciated,0.6067
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → connection,PartnershipPatient → connection,Much obliged!,PartnershipPatient → Appreciation/Gratitude,Much appreciated,0.6067
PartnershipPatient → connection || PartnershipPatient → signoff,PartnershipPatient → connection,Much obliged!,PartnershipPatient → signoff,Much appreciated,0.6067
PartnershipPatient → statePreferences || SharedDecisionPatient → SeekingApproval,PartnershipPatient → statePreferences,I want to cancel or at least postpone my appointment for the bone density injection,SharedDecisionPatient → SeekingApproval,May we get the bone infusion appointments set back up?,0.6379
InfoGive → carecoordination || PartnershipPatient → statePreferences,InfoGive → carecoordination,I not sure if Dr. Person2 was aware that I about to undergo some extensive dental work at the Org3,PartnershipPatient → statePreferences,I really have to make this appointment with my Org2 dentist,0.6884
InfoGive → Drugs || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I understand that the bone density treatment could be detrimental to my current regimen which is working so well,InfoGive → Drugs,A bone strengthening  agent will still most likely be added to your regimen,0.7422
PartnershipPatient → expressOpinions || SharedDecisionProvider → ShareOptions,PartnershipPatient → expressOpinions,I understand that the bone density treatment could be detrimental to my current regimen which is working so well,SharedDecisionProvider → ShareOptions,unless you choose to move forward with the bone medication (denosumab) for osteoporosis,0.6379
PartnershipPatient → salutation || PartnershipProvider → Alignment,PartnershipProvider → Alignment,Okay,PartnershipPatient → salutation,Okay,1.0
PartnershipProvider → connection || Socioemotional/Empathy → Reassurance,Socioemotional/Empathy → Reassurance,no worries,PartnershipProvider → connection,No problem,0.7106
PartnershipPatient → Alignment || Socioemotional/Empathy → Reassurance,Socioemotional/Empathy → Reassurance,no worries,PartnershipPatient → Alignment,No problem,0.7106
PartnershipPatient → connection || Socioemotional/Empathy → Reassurance,Socioemotional/Empathy → Reassurance,no worries,PartnershipPatient → connection,Sorry to bother,0.6352
InfoGive → SchedulingAppt || SharedDecisionProvider → Approval/Reinforcement,SharedDecisionProvider → Approval/Reinforcement,we will add it to your next appointment,InfoGive → SchedulingAppt,I will call to schedule my appointment,0.7129
PartnershipPatient → activeParticipation/involvement || SharedDecisionProvider → Approval/Reinforcement,SharedDecisionProvider → Approval/Reinforcement,we will add it to your next appointment,PartnershipPatient → activeParticipation/involvement,I will look out for the appointment in Person1,0.6375
InfoGive → SchedulingAppt || SharedDecisionProvider → Approval/Reinforcement,SharedDecisionProvider → Approval/Reinforcement,we will add it to your next appointment,InfoGive → SchedulingAppt,I will be in for my appointment tomorrow,0.6261
InfoGive → SchedulingAppt || SharedDecisionProvider → Approval/Reinforcement,SharedDecisionProvider → Approval/Reinforcement,we will add it to your next appointment,InfoGive → SchedulingAppt,I will make an appointment on the 8th floor in the Infusion center,0.6138
InfoGive → carecoordination || InfoSeek → SchedulingAppt,InfoSeek → SchedulingAppt,Could you tell me when my next appointment with Dr. Person2 will be?,InfoGive → carecoordination,"have a potential appointment tomorrow, MM/DD/YYYY to see Dr  Person2",0.832
InfoGive → carecoordination || InfoSeek → SchedulingAppt,InfoSeek → SchedulingAppt,Could you tell me when my next appointment with Dr. Person2 will be?,InfoGive → carecoordination,I had an appointment today with Dr. Person2 at the Org4,0.8224
InfoGive → carecoordination || InfoSeek → SchedulingAppt,InfoSeek → SchedulingAppt,Could you tell me when my next appointment with Dr. Person2 will be?,InfoGive → carecoordination,It seems my follow up appointment with Dr. Person2 did not get scheduled for tomorrow as I was told,0.8072
InfoGive → carecoordination || InfoSeek → SchedulingAppt,InfoSeek → SchedulingAppt,Could you tell me when my next appointment with Dr. Person2 will be?,InfoGive → carecoordination,look forward to meeting with Dr  Person2 on MM/DD/YYYY,0.7719
InfoGive → carecoordination || InfoSeek → SchedulingAppt,InfoSeek → SchedulingAppt,Could you tell me when my next appointment with Dr. Person2 will be?,InfoGive → carecoordination,I spoke to Dr. Person2 today,0.7583
InfoGive → Generalinformation || InfoGiveSDOH → EconomicStability,InfoGive → Generalinformation,I don see it on my MyChart,InfoGiveSDOH → EconomicStability,You are able to scan it and uploaded to mychart,0.6273
InfoGive → Generalinformation || PartnershipProvider → inviteCollaboration,InfoGive → Generalinformation,I don see it on my MyChart,PartnershipProvider → inviteCollaboration,can you please send a picture through mychart?,0.6195
InfoGive → SchedulingAppt || InfoSeek → Diagnostics,InfoGive → SchedulingAppt,I see i Scheduled for a blood draw on MM/DD/YYYY,InfoSeek → Diagnostics,Will I be doing bloodwork before my appointment next MM/DD/YYYY?,0.6879
InfoGive → Instruction || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,And it in Org1,InfoGive → Instruction,So call Org2,0.6126
PartnershipPatient → Alignment || PartnershipProvider → inviteCollaboration,PartnershipProvider → inviteCollaboration,"MM/DD/YYYY, is that good ?",PartnershipPatient → Alignment,MM/DD/YYYY is good,0.9159
PartnershipProvider → inviteCollaboration || SharedDecisionProvider → Approval/Reinforcement,PartnershipProvider → inviteCollaboration,"MM/DD/YYYY, is that good ?",SharedDecisionProvider → Approval/Reinforcement,MM/DD/YYYY is good!,0.9044
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → inviteCollaboration,PartnershipProvider → inviteCollaboration,"MM/DD/YYYY, is that good ?",PartnershipPatient → activeParticipation/involvement,Just want to make sure I take what I should correctly for MM/DD/YYYY,0.7324
PartnershipProvider → inviteCollaboration || SharedDecisionPatient → SeekingApproval,PartnershipProvider → inviteCollaboration,"MM/DD/YYYY, is that good ?",SharedDecisionPatient → SeekingApproval,OK if that is some time in MM/DD/YYYY?,0.7033
PartnershipPatient → statePreferences || PartnershipProvider → inviteCollaboration,PartnershipProvider → inviteCollaboration,"MM/DD/YYYY, is that good ?",PartnershipPatient → statePreferences,MM/DD/YYYY after 230pm,0.6957
InfoGive → SchedulingAppt || PartnershipProvider → inviteCollaboration,PartnershipProvider → inviteCollaboration,"MM/DD/YYYY, is that good ?",InfoGive → SchedulingAppt,"Yep, just got a call for MM/DD/YYYY w",0.6956
InfoSeek → Diagnostics || PartnershipProvider → inviteCollaboration,PartnershipProvider → inviteCollaboration,"MM/DD/YYYY, is that good ?",InfoSeek → Diagnostics,How it's From MM/DD/YYYY and now,0.6862
InfoSeek → Diagnostics || PartnershipProvider → inviteCollaboration,PartnershipProvider → inviteCollaboration,"MM/DD/YYYY, is that good ?",InfoSeek → Diagnostics,How it's From MM/DD/YYYY and now,0.6862
InfoGive → SchedulingAppt || PartnershipProvider → inviteCollaboration,PartnershipProvider → inviteCollaboration,"MM/DD/YYYY, is that good ?",InfoGive → SchedulingAppt,I see an appointment for the MM/DD/YYYY,0.6848
InfoGiveSDOH → EconomicStability || PartnershipProvider → inviteCollaboration,PartnershipProvider → inviteCollaboration,"MM/DD/YYYY, is that good ?",InfoGiveSDOH → EconomicStability,I put you off work from MM/DD/YYYY to MM/DD/YYYY,0.6837
PartnershipPatient → Alignment || SharedDecisionProvider → Approval/Reinforcement,PartnershipPatient → Alignment,MM/DD/YYYY is good,SharedDecisionProvider → Approval/Reinforcement,MM/DD/YYYY is good!,0.9739
PartnershipPatient → Alignment || PartnershipProvider → inviteCollaboration,PartnershipPatient → Alignment,MM/DD/YYYY is good,PartnershipProvider → inviteCollaboration,"MM/DD/YYYY, is that good ?",0.9159
PartnershipPatient → Alignment || PartnershipPatient → connection,PartnershipPatient → Alignment,MM/DD/YYYY is good,PartnershipPatient → connection,See you MM/DD/YYYY,0.7213
PartnershipPatient → Alignment || PartnershipPatient → connection,PartnershipPatient → Alignment,MM/DD/YYYY is good,PartnershipPatient → connection,See you MM/DD/YYYY,0.7213
PartnershipPatient → Alignment || PartnershipPatient → statePreferences,PartnershipPatient → Alignment,MM/DD/YYYY is good,PartnershipPatient → statePreferences,MM/DD/YYYY after 230pm,0.7194
PartnershipPatient → Alignment || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → Alignment,MM/DD/YYYY is good,PartnershipPatient → activeParticipation/involvement,Just want to make sure I take what I should correctly for MM/DD/YYYY,0.709
InfoGiveSDOH → EconomicStability || PartnershipPatient → Alignment,PartnershipPatient → Alignment,MM/DD/YYYY is good,InfoGiveSDOH → EconomicStability,I put you off work from MM/DD/YYYY to MM/DD/YYYY,0.7085
InfoGive → SchedulingAppt || PartnershipPatient → Alignment,PartnershipPatient → Alignment,MM/DD/YYYY is good,InfoGive → SchedulingAppt,I see an appointment for the MM/DD/YYYY,0.706
InfoGive → SchedulingAppt || PartnershipPatient → Alignment,PartnershipPatient → Alignment,MM/DD/YYYY is good,InfoGive → SchedulingAppt,All set for MM/DD/YYYY,0.7012
InfoSeek → Diagnostics || PartnershipPatient → Alignment,PartnershipPatient → Alignment,MM/DD/YYYY is good,InfoSeek → Diagnostics,How it's From MM/DD/YYYY and now,0.6988
PartnershipPatient → salutation || PartnershipProvider → Alignment,PartnershipProvider → Alignment,Okay,PartnershipPatient → salutation,Okay,1.0
InfoGiveSDOH → HealthCareAccessAndQuality || PartnershipPatient → statePreferences,InfoGiveSDOH → HealthCareAccessAndQuality,"On MM/DD/YYYY, at the Org4 dental clinic",PartnershipPatient → statePreferences,I really have to make this appointment with my Org2 dentist,0.6477
InfoGive → Generalinformation || InfoGive → SchedulingAppt,InfoGive → Generalinformation,I see Dr. Person2 in another month,InfoGive → SchedulingAppt,I see Dr  Person1 on,0.7562
InfoGive → Generalinformation || InfoSeek → SchedulingAppt,InfoGive → Generalinformation,I see Dr. Person2 in another month,InfoSeek → SchedulingAppt,Could you tell me when my next appointment with Dr. Person2 will be?,0.7511
InfoGive → Generalinformation || InfoGive → SchedulingAppt,InfoGive → Generalinformation,I see Dr. Person2 in another month,InfoGive → SchedulingAppt,we will reschedule appointment with Dr Person2,0.7401
InfoGive → Generalinformation || PartnershipProvider → maintainCommunication,InfoGive → Generalinformation,I see Dr. Person2 in another month,PartnershipProvider → maintainCommunication,lets see what Dr.  Person2 thinks,0.7186
InfoGive → Symptoms || PartnershipPatient → connection,InfoGive → Symptoms,i Doing fine; I feel good,PartnershipPatient → connection,Hope you are doing well,0.6405
InfoGive → Symptoms || InfoGiveSDOH → HealthCareAccessAndQuality,InfoGiveSDOH → HealthCareAccessAndQuality,i Eating and sleeping well,InfoGive → Symptoms,"I hope so because I feel great; sleeping well, eating (too) well",0.6813
PartnershipPatient → connection || PartnershipPatient → signoff,PartnershipPatient → connection,See you soon!,PartnershipPatient → signoff,See you then!,0.7584
PartnershipPatient → connection || PartnershipProvider → signoff,PartnershipPatient → connection,See you soon!,PartnershipProvider → signoff,See you,0.6682
PartnershipPatient → connection || PartnershipProvider → signoff,PartnershipPatient → connection,See you soon!,PartnershipProvider → signoff,See you then,0.6435
PartnershipPatient → connection || PartnershipProvider → maintainCommunication,PartnershipPatient → connection,See you soon!,PartnershipProvider → maintainCommunication,I will see you next week,0.602
InfoGive → Drugs || SharedDecisionProvider → MakeDecision,InfoGive → Drugs,Prednisone and zytiga,SharedDecisionProvider → MakeDecision,As long as you feel up to it please continue your zytiga (abiraterone) and prednisone as directed,0.7373
InfoGive → carecoordination || PartnershipProvider → connection,PartnershipProvider → connection,How is the dental work going,InfoGive → carecoordination,Unfortunately I haven begun the dental work,0.6814
InfoGive → Drugs || SharedDecisionProvider → ShareOptions,SharedDecisionProvider → ShareOptions,are you interested in the prolia injection at your 6-2 appointment,InfoGive → Drugs,I had my prolia shot today with Dr. Person2,0.6612
InfoGive → carecoordination || PartnershipProvider → connection,InfoGive → carecoordination,Unfortunately I haven begun the dental work,PartnershipProvider → connection,How is the dental work going,0.6814
InfoGive → SchedulingAppt || PartnershipPatient → Alignment,InfoGive → SchedulingAppt,I don begin until MM/DD/YYYY,PartnershipPatient → Alignment,MM/DD/YYYY is good,0.6366
InfoGive → SchedulingAppt || SharedDecisionProvider → MakeDecision,InfoGive → SchedulingAppt,I don begin until MM/DD/YYYY,SharedDecisionProvider → MakeDecision,"Sure, you can wait until MM/DD/YYYY",0.6292
InfoGive → SchedulingAppt || SharedDecisionProvider → Approval/Reinforcement,InfoGive → SchedulingAppt,I don begin until MM/DD/YYYY,SharedDecisionProvider → Approval/Reinforcement,MM/DD/YYYY is good!,0.6236
InfoGive → SchedulingAppt || PartnershipProvider → inviteCollaboration,InfoGive → SchedulingAppt,I don begin until MM/DD/YYYY,PartnershipProvider → inviteCollaboration,"MM/DD/YYYY, is that good ?",0.6164
InfoGive → SchedulingAppt || InfoSeek → Drugs,InfoGive → SchedulingAppt,I don begin until MM/DD/YYYY,InfoSeek → Drugs,When are you due to start it?,0.6065
InfoGive → SchedulingAppt || InfoGiveSDOH → EconomicStability,InfoGive → SchedulingAppt,I don begin until MM/DD/YYYY,InfoGiveSDOH → EconomicStability,I put you off work from MM/DD/YYYY to MM/DD/YYYY,0.6044
InfoGive → carecoordination || InfoSeek → SchedulingAppt,InfoGive → carecoordination,I had an appointment today with Dr. Person2 at the Org4,InfoSeek → SchedulingAppt,Could you tell me when my next appointment with Dr. Person2 will be?,0.8224
InfoGive → carecoordination || InfoSeek → SchedulingAppt,InfoGive → carecoordination,I had an appointment today with Dr. Person2 at the Org4,InfoSeek → SchedulingAppt,Should I be making an appointment to come in to see you or Dr. Person2 replacement?,0.7477
InfoGive → Diagnostics || PartnershipPatient → expressOpinions,InfoGive → Diagnostics,I had blood work done,PartnershipPatient → expressOpinions,I assuming since I didn get a phone call my bloodwork didn come back as desired,0.6916
InfoGive → Generalinformation || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I like Dr. Person3 thoughts and impressions prior to my upcoming (MM/DD/YYYY) visit,InfoGive → Generalinformation,I see Dr. Person2 in another month,0.6512
InfoGiveSDOH → HealthCareAccessAndQuality || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I like Dr. Person3 thoughts and impressions prior to my upcoming (MM/DD/YYYY) visit,InfoGiveSDOH → HealthCareAccessAndQuality,"I scheduled to see Dr. Person1 on MM/DD/YYYY, at 9:45 in Org2",0.6223
PartnershipPatient → expressOpinions || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,I drop off the report tomorrow morning if that OK,PartnershipPatient → expressOpinions,Hopefully you got the report by now,0.6717
InfoGiveSDOH → HealthCareAccessAndQuality || InfoSeekSDOH → HealthCareAccessAndQuality,InfoSeekSDOH → HealthCareAccessAndQuality,Are you dropping org1  or old org2 ?,InfoGiveSDOH → HealthCareAccessAndQuality,I only saw the previous Org2 one,0.7174
InfoSeekSDOH → HealthCareAccessAndQuality || PartnershipProvider → checkingUnderstanding/clarification,InfoSeekSDOH → HealthCareAccessAndQuality,Are you dropping org1  or old org2 ?,PartnershipProvider → checkingUnderstanding/clarification,"we do not know when old org2  with open again, so for now org1",0.711
