anchor_text,anchor_label,neighbor_text,neighbor_label,similarity,method,level,pair_key,example_hash
Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,bdb339efc02bcc23a58be572f19440735bfcce79
Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,bdb339efc02bcc23a58be572f19440735bfcce79
Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,bdb339efc02bcc23a58be572f19440735bfcce79
Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,thank you,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,c47a5f03d8ef294bfaec9debd14d3450761eaaba
Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,bdb339efc02bcc23a58be572f19440735bfcce79
Thanks a ton,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thanks,PROVIDER_PARTNERSHIP||Appreciation/gratitude,1.0,tfidf,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||Appreciation/gratitude,f08c73bfab4c6cd70795315834e1e9bd757ed0b7
Thanks for your response.,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thanks for your message,PROVIDER_PARTNERSHIP||Appreciation/gratitude,0.6630522273849951,tfidf,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||Appreciation/gratitude,00f70c3b7139466712c9f9831fb4145a5d20e7e1
Thanks a ton,PATIENT_PARTNERSHIP||Appreciation/gratitude,No problem,PROVIDER_PARTNERSHIP||Connection,0.5922769904136658,sbert,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||Connection,895b0f54bed4f434a5c0d96431e5a5f4f024932b
Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thank you,PROVIDER_PARTNERSHIP||signoff,0.9999999999999998,lsa,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||signoff,617c600e74d42b5588e13adef8987ea89cb4bd74
Thanks a ton,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thanks,PROVIDER_PARTNERSHIP||signoff,0.9999999999999998,lsa,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||signoff,939a639d540b73727b63a081d1dbdf7830860770
Thanks a ton,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thanks,PROVIDER_PARTNERSHIP||signoff,0.9999999999999998,lsa,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||signoff,939a639d540b73727b63a081d1dbdf7830860770
Thanks a ton,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thanks,PROVIDER_PARTNERSHIP||signoff,0.5708644390106201,sbert,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||signoff,939a639d540b73727b63a081d1dbdf7830860770
Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thank You,PROVIDER_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||signoff,ce1a333d17a4155b95ec5d33b734ce40d5a73417
Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thank you,PROVIDER_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||signoff,617c600e74d42b5588e13adef8987ea89cb4bd74
Thank you!,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thank you,PROVIDER_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||signoff,b8ef4119b2578834790852bb148e2e2df05d28a7
Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thank you,PROVIDER_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||signoff,617c600e74d42b5588e13adef8987ea89cb4bd74
Thanks a ton,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thanks,PROVIDER_PARTNERSHIP||signoff,1.0,tfidf,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||signoff,939a639d540b73727b63a081d1dbdf7830860770
have a good day,PATIENT_PARTNERSHIP||Connection,Have a good day.,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PATIENT_PARTNERSHIP||Connection :: PATIENT_PARTNERSHIP||signoff,e3cf32b1293d7fa413a98a03cb1676d0fa6eee13
Sorry to bother,PATIENT_PARTNERSHIP||Connection,Sorry,PROVIDER_PARTNERSHIP||Connection,0.7144570498515986,lsa,combined,PATIENT_PARTNERSHIP||Connection :: PROVIDER_PARTNERSHIP||Connection,59c45573a28e2c1c9b0b69bd608c1b0e55252b18
Sorry to bother,PATIENT_PARTNERSHIP||Connection,I'm sorry,Socioemotional_/_Empathy||Sadness/fear,0.7144570498515986,lsa,combined,PATIENT_PARTNERSHIP||Connection :: Socioemotional_/_Empathy||Sadness/fear,ab7726ae2629c33bdcb159544ed089b503cb50dc
Sorry to bother,PATIENT_PARTNERSHIP||Connection,Sorry to hear this is happening,Socioemotional_/_Empathy||Sadness/fear,0.6355106024553607,lsa,combined,PATIENT_PARTNERSHIP||Connection :: Socioemotional_/_Empathy||Sadness/fear,ec77f6c8df403868ae281aea96e19638cc24ed9d
Do you prefer to tackle this?,PATIENT_PARTNERSHIP||active_participation_/involvement,Do you think I need X-rays?,Information-Seeking||Diagnostics,0.6412525745745365,lsa,combined,PATIENT_PARTNERSHIP||active_participation_/involvement :: Information-Seeking||Diagnostics,0db750c56d9b69194002bee4e35df3f7fb672892
Do you prefer to tackle this?,PATIENT_PARTNERSHIP||active_participation_/involvement,Do you have the result Person1 ?,Information-Seeking||Diagnostics,0.5650784464704082,lsa,combined,PATIENT_PARTNERSHIP||active_participation_/involvement :: Information-Seeking||Diagnostics,90fdb2b5ab925312add13d95a09a0ab6c5f37d3a
Do you prefer to tackle this?,PATIENT_PARTNERSHIP||active_participation_/involvement,do you have a dermatologist?,Information-Seeking||General_information,0.6591067775280388,lsa,combined,PATIENT_PARTNERSHIP||active_participation_/involvement :: Information-Seeking||General_information,6844abf176892d0bf2722d07101bd6a3c018b3b1
Anything I can do?,PATIENT_PARTNERSHIP||active_participation_/involvement,Is there something else I could try?,PATIENT_SHARED-DECISION_MAKING||Explore_options,0.5642737150192261,sbert,combined,PATIENT_PARTNERSHIP||active_participation_/involvement :: PATIENT_SHARED-DECISION_MAKING||Explore_options,3fabab6a9100222202855a5f11fcb9011fb8ee10
I'll let you know as soon as that is completed,PATIENT_PARTNERSHIP||active_participation_/involvement,I will let you know as soon as he answers me,PROVIDER_PARTNERSHIP||Maintain_communication,0.8462952682851761,lsa,combined,PATIENT_PARTNERSHIP||active_participation_/involvement :: PROVIDER_PARTNERSHIP||Maintain_communication,71f663f3822411142d28fdf5405479829ae9c470
I'll let you know as soon as that is completed,PATIENT_PARTNERSHIP||active_participation_/involvement,I will let you know.,PROVIDER_PARTNERSHIP||Maintain_communication,0.5525554944887918,lsa,combined,PATIENT_PARTNERSHIP||active_participation_/involvement :: PROVIDER_PARTNERSHIP||Maintain_communication,bef2c4c9c067a9aa5a71f6d7027f8ffb9935ad9e
I'll let you know as soon as that is completed,PATIENT_PARTNERSHIP||active_participation_/involvement,I will let you know as soon as he answers me,PROVIDER_PARTNERSHIP||Maintain_communication,0.5902190208435059,sbert,combined,PATIENT_PARTNERSHIP||active_participation_/involvement :: PROVIDER_PARTNERSHIP||Maintain_communication,71f663f3822411142d28fdf5405479829ae9c470
I'll let you know as soon as that is completed,PATIENT_PARTNERSHIP||active_participation_/involvement,I'll let you know when I  hear back,PROVIDER_PARTNERSHIP||Maintain_communication,0.5817515850067139,sbert,combined,PATIENT_PARTNERSHIP||active_participation_/involvement :: PROVIDER_PARTNERSHIP||Maintain_communication,cd9148bf29fedcbb8585a5a6f2abe102de5014da
I'll let you know as soon as that is completed,PATIENT_PARTNERSHIP||active_participation_/involvement,I will let you know as soon as he answers me,PROVIDER_PARTNERSHIP||Maintain_communication,0.6604406105991842,tfidf,combined,PATIENT_PARTNERSHIP||active_participation_/involvement :: PROVIDER_PARTNERSHIP||Maintain_communication,71f663f3822411142d28fdf5405479829ae9c470
"The reasons listed don't make any sense, per usual",PATIENT_PARTNERSHIP||express_opinions,I can make any time available those days?,PATIENT_PARTNERSHIP||state_preferences,0.6113901953575881,lsa,combined,PATIENT_PARTNERSHIP||express_opinions :: PATIENT_PARTNERSHIP||state_preferences,8eeebecc66b98402aa07ec86cd8f8b5f3eb3c608
Hello,PATIENT_PARTNERSHIP||salutation,Hello,PROVIDER_PARTNERSHIP||salutation,1.0,lsa,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,2719018267fe7cf919bbd91bd74c505a399facc8
Greetings,PATIENT_PARTNERSHIP||salutation,Greetings,PROVIDER_PARTNERSHIP||salutation,1.0,lsa,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,12238e5652bc90053a6b2e703edda354deb7473c
Greetings,PATIENT_PARTNERSHIP||salutation,Greetings,PROVIDER_PARTNERSHIP||salutation,1.0,lsa,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,12238e5652bc90053a6b2e703edda354deb7473c
"Hello,",PATIENT_PARTNERSHIP||salutation,Hello,PROVIDER_PARTNERSHIP||salutation,1.0,lsa,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,30b8ad1ec2b13db7f96d57b190e87c73bd652750
"Hello,",PATIENT_PARTNERSHIP||salutation,Hello,PROVIDER_PARTNERSHIP||salutation,1.0,lsa,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,30b8ad1ec2b13db7f96d57b190e87c73bd652750
Hello,PATIENT_PARTNERSHIP||salutation,Hello,PROVIDER_PARTNERSHIP||salutation,1.0000003576278689,sbert,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,2719018267fe7cf919bbd91bd74c505a399facc8
Hello,PATIENT_PARTNERSHIP||salutation,Hello,PROVIDER_PARTNERSHIP||salutation,1.0000003576278689,sbert,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,2719018267fe7cf919bbd91bd74c505a399facc8
Greetings,PATIENT_PARTNERSHIP||salutation,Greetings,PROVIDER_PARTNERSHIP||salutation,1.000000238418579,sbert,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,12238e5652bc90053a6b2e703edda354deb7473c
Greetings,PATIENT_PARTNERSHIP||salutation,Greetings,PROVIDER_PARTNERSHIP||salutation,1.000000238418579,sbert,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,12238e5652bc90053a6b2e703edda354deb7473c
"Hello,",PATIENT_PARTNERSHIP||salutation,"Hello,",PROVIDER_PARTNERSHIP||salutation,0.9999997615814208,sbert,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,12fb61c0553a71b08a34d1d1aa47fbf5657f8e5a
Hello,PATIENT_PARTNERSHIP||salutation,Hello,PROVIDER_PARTNERSHIP||salutation,1.0,tfidf,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,2719018267fe7cf919bbd91bd74c505a399facc8
Greetings,PATIENT_PARTNERSHIP||salutation,Greetings,PROVIDER_PARTNERSHIP||salutation,1.0,tfidf,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,12238e5652bc90053a6b2e703edda354deb7473c
Greetings,PATIENT_PARTNERSHIP||salutation,Greetings,PROVIDER_PARTNERSHIP||salutation,1.0,tfidf,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,12238e5652bc90053a6b2e703edda354deb7473c
"Hello,",PATIENT_PARTNERSHIP||salutation,Hello,PROVIDER_PARTNERSHIP||salutation,1.0,tfidf,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,30b8ad1ec2b13db7f96d57b190e87c73bd652750
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,tfidf,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
many thanks,PATIENT_PARTNERSHIP||signoff,Many thanks!,PATIENT_PARTNERSHIP||Appreciation/gratitude,1.0000000000000004,lsa,combined,PATIENT_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||Appreciation/gratitude,7d6c5e45d5a22061c55ea9d94da4656a8be9285d
Thank you very much,PATIENT_PARTNERSHIP||signoff,Thank you so much,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.8213021159172058,sbert,combined,PATIENT_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||Appreciation/gratitude,e8e39afd25aa641849079e8e54573af627d586ef
Thanks,PATIENT_PARTNERSHIP||signoff,Thanks,PATIENT_PARTNERSHIP||Appreciation/gratitude,1.0,tfidf,combined,PATIENT_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||Appreciation/gratitude,5e3724810a4bacc883d8b7a052e4c412e0f21a22
Thanks,PATIENT_PARTNERSHIP||signoff,thanks,PATIENT_PARTNERSHIP||Appreciation/gratitude,1.0,tfidf,combined,PATIENT_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||Appreciation/gratitude,f7de72e5015121119632938a512ec78f896fa2f5
Thanks,PATIENT_PARTNERSHIP||signoff,Thanks,PATIENT_PARTNERSHIP||Appreciation/gratitude,1.0,tfidf,combined,PATIENT_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||Appreciation/gratitude,5e3724810a4bacc883d8b7a052e4c412e0f21a22
Thanks,PATIENT_PARTNERSHIP||signoff,thanks,PATIENT_PARTNERSHIP||Appreciation/gratitude,1.0,tfidf,combined,PATIENT_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||Appreciation/gratitude,f7de72e5015121119632938a512ec78f896fa2f5
Thanks,PATIENT_PARTNERSHIP||signoff,Thanks,PATIENT_PARTNERSHIP||Appreciation/gratitude,1.0,tfidf,combined,PATIENT_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||Appreciation/gratitude,5e3724810a4bacc883d8b7a052e4c412e0f21a22
Have a good day.,PATIENT_PARTNERSHIP||signoff,have a good day,PATIENT_PARTNERSHIP||Connection,1.0000000000000002,tfidf,combined,PATIENT_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||Connection,937cbb02515d3935aeb2026479c4be744a1b9bf7
Have a nice day!,PATIENT_PARTNERSHIP||signoff,Have a nice weekend,PATIENT_PARTNERSHIP||Connection,0.6635322678466244,tfidf,combined,PATIENT_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||Connection,abbcfb52171a9e65862577fb1df3e46121674a27
Have a nice day!,PATIENT_PARTNERSHIP||signoff,Have a nice weekend,PATIENT_PARTNERSHIP||Connection,0.6635322678466244,tfidf,combined,PATIENT_PARTNERSHIP||signoff :: PATIENT_PARTNERSHIP||Connection,abbcfb52171a9e65862577fb1df3e46121674a27
Thank you very much,PATIENT_PARTNERSHIP||signoff,Thank you very much,PROVIDER_PARTNERSHIP||Appreciation/gratitude,1.0,lsa,combined,PATIENT_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||Appreciation/gratitude,9e8fe258f6d315b25445646543fca818f63fa877
Thank you very much,PATIENT_PARTNERSHIP||signoff,Thank you very much,PROVIDER_PARTNERSHIP||Appreciation/gratitude,1.000000238418579,sbert,combined,PATIENT_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||Appreciation/gratitude,9e8fe258f6d315b25445646543fca818f63fa877
Thank you very much,PATIENT_PARTNERSHIP||signoff,Thank you very much,PROVIDER_PARTNERSHIP||Appreciation/gratitude,1.0,tfidf,combined,PATIENT_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||Appreciation/gratitude,9e8fe258f6d315b25445646543fca818f63fa877
Thanks,PATIENT_PARTNERSHIP||signoff,Thanks,PROVIDER_PARTNERSHIP||Appreciation/gratitude,1.0,tfidf,combined,PATIENT_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||Appreciation/gratitude,83c718a580f9704a3349fdf5d08e4b8e505b1a79
Thanks,PATIENT_PARTNERSHIP||signoff,Thanks,PROVIDER_PARTNERSHIP||Appreciation/gratitude,1.0,tfidf,combined,PATIENT_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||Appreciation/gratitude,83c718a580f9704a3349fdf5d08e4b8e505b1a79
Thanks,PATIENT_PARTNERSHIP||signoff,Thanks,PROVIDER_PARTNERSHIP||Appreciation/gratitude,1.0,tfidf,combined,PATIENT_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||Appreciation/gratitude,83c718a580f9704a3349fdf5d08e4b8e505b1a79
best,PATIENT_PARTNERSHIP||signoff,Best,PROVIDER_PARTNERSHIP||signoff,1.0000000000000009,lsa,combined,PATIENT_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||signoff,32a3e240fa3c632621da7a9721ad21d71e7f3276
best,PATIENT_PARTNERSHIP||signoff,Best,PROVIDER_PARTNERSHIP||signoff,1.0000000000000009,lsa,combined,PATIENT_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||signoff,32a3e240fa3c632621da7a9721ad21d71e7f3276
best,PATIENT_PARTNERSHIP||signoff,Best,PROVIDER_PARTNERSHIP||signoff,1.0000000000000009,lsa,combined,PATIENT_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||signoff,32a3e240fa3c632621da7a9721ad21d71e7f3276
best,PATIENT_PARTNERSHIP||signoff,Best,PROVIDER_PARTNERSHIP||signoff,1.0000003576278689,sbert,combined,PATIENT_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||signoff,32a3e240fa3c632621da7a9721ad21d71e7f3276
Thank you,PATIENT_PARTNERSHIP||signoff,Thank you,PROVIDER_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PATIENT_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||signoff,63b40c361af7f22e263efec4dc819ed2b284b241
"Thank you,",PATIENT_PARTNERSHIP||signoff,Thank you,PROVIDER_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PATIENT_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||signoff,609ccac54ca2bfa55f613570a5a862f5f013486b
Thank you,PATIENT_PARTNERSHIP||signoff,Thank you,PROVIDER_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PATIENT_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||signoff,63b40c361af7f22e263efec4dc819ed2b284b241
best,PATIENT_PARTNERSHIP||signoff,Best,PROVIDER_PARTNERSHIP||signoff,1.0,tfidf,combined,PATIENT_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||signoff,32a3e240fa3c632621da7a9721ad21d71e7f3276
best,PATIENT_PARTNERSHIP||signoff,Best,PROVIDER_PARTNERSHIP||signoff,1.0,tfidf,combined,PATIENT_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||signoff,32a3e240fa3c632621da7a9721ad21d71e7f3276
it is a-okay for Person2 to have it done,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,considering how difficult it is for Person2 to travel,Information-Giving_SDOH||Neighborhood_and_built_environment,0.6712125213407162,lsa,combined,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement :: Information-Giving_SDOH||Neighborhood_and_built_environment,f773081dd3c5026140726b8c793e939b31170973
This should ok,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,OK,PATIENT_PARTNERSHIP||Alignment,0.6988840429102259,lsa,combined,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement :: PATIENT_PARTNERSHIP||Alignment,d4020436c9331193ddf66bc6ae588d6b3e11a6e4
This should ok,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,Ok,PATIENT_PARTNERSHIP||Alignment,0.6988840429102259,lsa,combined,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement :: PATIENT_PARTNERSHIP||Alignment,3c1c7833b53d44b17e465b5ab5738eebfa4e1b4e
This should ok,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,Ok,PATIENT_PARTNERSHIP||Alignment,0.6988840429102259,lsa,combined,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement :: PATIENT_PARTNERSHIP||Alignment,3c1c7833b53d44b17e465b5ab5738eebfa4e1b4e
This should ok,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,That will work,PATIENT_PARTNERSHIP||Alignment,0.6012188792228699,sbert,combined,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement :: PATIENT_PARTNERSHIP||Alignment,2cc32be3588ed479cbf2f50b655f59ae2e6f2df7
This should ok,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,OK,PATIENT_PARTNERSHIP||Alignment,0.6377375564891694,tfidf,combined,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement :: PATIENT_PARTNERSHIP||Alignment,d4020436c9331193ddf66bc6ae588d6b3e11a6e4
This should ok,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,Ok,PATIENT_PARTNERSHIP||Alignment,0.6377375564891694,tfidf,combined,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement :: PATIENT_PARTNERSHIP||Alignment,3c1c7833b53d44b17e465b5ab5738eebfa4e1b4e
This should ok,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,Ok,PATIENT_PARTNERSHIP||Alignment,0.6377375564891694,tfidf,combined,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement :: PATIENT_PARTNERSHIP||Alignment,3c1c7833b53d44b17e465b5ab5738eebfa4e1b4e
This should ok,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,Ok,PATIENT_PARTNERSHIP||Alignment,0.6377375564891694,tfidf,combined,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement :: PATIENT_PARTNERSHIP||Alignment,3c1c7833b53d44b17e465b5ab5738eebfa4e1b4e
This should ok,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,OK,PATIENT_PARTNERSHIP||Alignment,0.6377375564891694,tfidf,combined,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement :: PATIENT_PARTNERSHIP||Alignment,d4020436c9331193ddf66bc6ae588d6b3e11a6e4
This should ok,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,Let me know if this will not work,PATIENT_PARTNERSHIP||active_participation_/involvement,0.5572013854980469,sbert,combined,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement :: PATIENT_PARTNERSHIP||active_participation_/involvement,14f464700fec067b670ef2ca666645853313b13a
This should ok,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,Ok,PROVIDER_PARTNERSHIP||Alignment,0.6988840429102259,lsa,combined,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement :: PROVIDER_PARTNERSHIP||Alignment,15ac8c73d62e87d57155411f3e3f698cea0c294d
This should ok,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement,Ok,PROVIDER_PARTNERSHIP||Alignment,0.6988840429102259,lsa,combined,PATIENT_SHARED-DECISION_MAKING||Approval/Reinforcement :: PROVIDER_PARTNERSHIP||Alignment,15ac8c73d62e87d57155411f3e3f698cea0c294d
Thank you for the update,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you for the info,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.8910975648617805,lsa,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,9f5aba27459a1de86fe375152b954a3210f7bfe7
thank you and All for your help!,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you for your help,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.8472632387323243,lsa,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,f1066da981bd568ae983b4edf6fbae91b6ea4847
thank you and All for your help!,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you for your help,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.8472632387323243,lsa,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,f1066da981bd568ae983b4edf6fbae91b6ea4847
thank you and All for your help!,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you and Dr. Person2 for your help,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.831897943430181,lsa,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,85e293e22983ab0a6ace3fcc4a7f91c9df0bf4f6
thank you and All for your help!,PROVIDER_PARTNERSHIP||Appreciation/gratitude,thank you for all your help today,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.8123472681337995,lsa,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,99f583faa60e07bd7891d3f332598fec7e962f2c
thank you and All for your help!,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you for your help,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.7633805871009827,sbert,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,f1066da981bd568ae983b4edf6fbae91b6ea4847
thank you and All for your help!,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you for your help,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.7633805274963379,sbert,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,f1066da981bd568ae983b4edf6fbae91b6ea4847
thank you and All for your help!,PROVIDER_PARTNERSHIP||Appreciation/gratitude,thank you for all your help today,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.7408208250999451,sbert,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,99f583faa60e07bd7891d3f332598fec7e962f2c
thank you and All for your help!,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thanks again for your help and support,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.6236960291862488,sbert,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,03db10030325cf4cf61ce47363c010b3ab896eaf
